visit_id	wifi_id	date	indices
v1039	962	17241	517188;517189;517193;517219;517220;517225;517228;517237;517240;517244;517246;517251;517252;517253;517256
v1045	969	17219	359951;359955;359959;359968;359980;359981;359982;359987;359996
v1046	969	17287	829903;829916;829919;830001;830004;830008;830117;830169;830174;830183;830187;830206;830209;830211;830214;830223;830225;830232;830238;830243;830247;830253;830508;830520;830545;830547
v1047	969	17297	900842;900844;900863;900864;900865;900867;900873;900876;900879;900882;900885;901081
v1048	969	17303	938145;938151;938153;938160;938162;938164;938165;938166;938172;938173;938174;938175;938180;938183;938184
v1049	969	17310	982174;982229;982232;982234;982240;982243
v1050	969	17316	1026723;1026727;1026731;1026734;1026735;1026736
v1051	969	17324	1079073;1079078;1079081;1079088;1079089;1079092
v1052	969	17340	1178937;1178940;1178945;1178962;1178977;1178985;1179002;1179006;1179007;1179008
v1053	969	17343	1203956;1203965;1203976;1203993;1203995;1203998;1204000;1204001;1204004;1204005;1204012;1204072;1204116;1204118;1204139;1204168;1204183;1204190;1204198;1204206;1204209;1204212;1204214;1204250;1204258;1204261;1204264;1204265;1204267;1204269
v1054	969	17346	1226195;1226196;1226199;1226200;1226201;1226205;1226206;1226210;1226211;1226473
v1059	972	17227	421318;421433;421438;421442;421447;421452;421455;421458
v1060	972	17284	798579;799512;799516
v1061	972	17294	885295;885312
v1062	972	17340	1181323;1181659;1181661
v1063	974	17229	440492;440493;440494;440495;440505;440507;440516;440519;440523
v1067	983	17344	1215001;1215012;1215017;1215018;1215084
v1079	995	17217	347182;347188;347190;347191;347197;347201;347211;347692;347701;347702
v1080	996	17171	32812
v1081	996	17195	188586;188631;188636;188637;188638;188642
v1082	996	17224	402279;402326;402330
v1083	996	17257	634820
v1084	996	17323	1077197;1077201
v1085	996	17340	1185008
v1126	1049	17268	705725
v1132	1053	17300	922742;922760;922769;922772;922775;922777;922782;922788;922796;922803;922808;922809;922812;922813;922815;922820;922824;922827;922832;922840;922846;922854;923548;923554
v1171	1072	17193	176225;177327
