visit_id	wifi_id	date	indices
v7827	11151	17278	658991;659002;659004;659029;659040;659041;659055;659074;659105;659147;659260;659293;659308;659311;659325;659332;659367;659369;659408;659426;659464;659469;659470;659471;659476;659507;659508;660555;660567;660578;660584;660588;660612;660617;660621;660623;660624;660636;660646;660671;660679;660683;660684;660685;660688;660690;660691;660694
v7828	11151	17356	1215386;1215392;1215396;1215403;1215425;1215428;1215432;1215436;1215448;1215465;1215504;1215585;1215587;1215590;1215617
v7900	11256	17196	117039;117050;117057;117062;117065;117067;117081;117086
v8039	11438	17323	978437
v8040	11438	17328	1016343;1016345;1016348;1016359
v8067	11500	17354	1193377
v8129	11597	17246	451391;451423
v8210	11723	17247	459003;459031;459110
v8276	11810	17343	1098290;1098295;1098307;1098309;1098311
v8354	11895	17276	642192;642199;642200;642206;642212;642223;642271;642282;642284;642289;642297;642306;642307;642308;642309;642312
v8355	11895	17278	655142;655144;655150;655173;655193
v8356	11895	17299	803328;803329;803333;803340;803370;803387;803408;803435;803437
v8357	11895	17306	853544;853566;853609;853683;853697;853703;853706;853757
v8358	11895	17308	871202;871212;871239;871250;871254;871255;871267
v8401	11949	17277	649221;649234;649236;649254;649264;649267;649278;649279;649284;649287;649294;649299;649306;649310;649312;649314;649316;649322;649324;649325;649326;649327;649341;649344
v8641	12310	17195	109362;109365;109372;109373;109374;109376;109401;109414;109430;109457
v8655	12327	17344	1107207
v8661	12334	17316	929783;929786;929787;929788;929792;929793;929794;929795;929830;929844;929848;929849;929850;929851;929853;929856;929858;929859;929863;929884;929889;929891
v8676	12356	17208	207112;207166;207361;207468;207640;208148
v8715	12423	17198	134709;134721
v8781	12505	17233	366932;366936;366937;366985;367023;367025;367032
v8845	12599	17257	524917;524921
v8855	12615	17287	718366;718385
v8856	12615	17344	1104597;1104607;1104629;1104655;1104720;1104793;1104862;1104919;1104930
v8881	12645	17356	1217136;1217144;1217145;1217167;1217170;1217173;1217178;1217213;1217271;1217273;1217320;1217366;1217400;1217407;1217437;1217482;1217501;1217504
v8920	12705	17310	885276;885285;885287;885293;885298;885299;885354;885357;885409;885421;885451;885486;885490;885496;885500;885521;885540
v8950	12757	17219	281611;281615;281616;281648;281649;281653;281673
v8969	12790	17237	396966;396970;396972;396976;396977;396983;396985;396986;396988;396990;396993;396994
v8992	12820	17215	258152
v9199	13098	17215	254762;254764
v9215	13116	17333	1051517;1051518;1051523;1051526;1051527;1051528;1051548;1051570;1051575;1051576;1051610
v9221	13127	17344	1101692;1101712;1101729;1101731;1101738;1101753
v9264	13200	17347	1133289;1133328;1133338;1133341;1133357;1133378;1133381;1133408;1133409;1133410;1133433;1133440;1133449;1133450;1133452
v9395	13411	17312	898041;898049;898055;898087;898088;898140
v9471	13524	17242	427289;427312
v9502	13573	17345	1111434;1111436;1111442;1111444;1111447;1111454;1111463;1111482;1111490
v9517	13600	17336	1085109
v9535	13627	17229	342622
v9536	13627	17257	523663;523672;523736;523794;523870;523884;523899
v9578	13696	17274	632303;632394;632395;632400;632410;632440;632542
v9629	13764	17309	879741;879777;879826;879845;879865;879892;880040;880099;880124;880165;880192;880196;880208;880219;880223;880237;880267;880275;880282;880301;880364
v9652	13796	17264	568564;568592;568643;568672;568690;568704;568766;568803;568841;568868;568897;568952;568995;569026;569057;569088;569158;569184;569200;569261;569292;569345
v9674	13837	17207	198326;198330;198336;198357;198378;198379;198386;198388;198393;198402;198406;198415;198424;198433;198434;198439;198442;198443;198451;199791
v9701	13870	17215	258952
v9702	13871	17191	83883;83885;83889;83895;83918;83926;83927;83928;83931;83938;83952;83955;83958;83959;83961;83963;83966;83972;83974;83976
v9715	13891	17350	1158637;1158676;1158689;1158705
v9840	14082	17194	104201;104203
v9849	14094	17183	22344;22354;22356;22382
v9903	14161	17228	338529;338549
v9904	14161	17230	353945;353966
v9905	14161	17239	408285;408311
v9946	14227	17226	329491;329533;329544;329545
v9947	14227	17258	534065;534082;534105
v10122	14504	17327	1004361;1004390
v10134	14528	17225	318870;318872;318873
v10145	14540	17209	210117;210119;210121;210124;210125;210126
v10146	14540	17243	433947;434160;434193
v10377	14842	17213	242272
v10640	15186	17331	1032844;1032908
v10658	15209	17274	631552;631554;631565;631568;631569;631570;631581
v10698	15257	17294	774905;774907;774910;774941;774943;774956;775074;775107;775131;775148;775152;775171;775173;775189;775191;775193;775196;775198;775199;775207;775208;775218;775221;775223;775224;775236;775238;775241;775243;775244;775246;775266;775269;775271;775273;775275;775295
v10717	15287	17305	850704;850958
v10863	15525	17263	565787;565797;565802;565804;565811;565820;565824;565831;565850
v10889	15554	17343	1093381;1093387
v10991	15670	17316	929042;929095;929097;929110
v11159	15897	17180	4839;4844;4848;4849;4850
