visit_id	wifi_id	date	indices
v3221	1495	17211	331122;331126;331167;331172;331320;331327;331333;331525;331537;331573;331600;331683;331727;331767;331774;331802;331847;331849;331879;331912;331950;331989;332004;332076
v3320	1539	17355	1215040;1215088;1215340
v3547	1639	17392	1397565;1397736;1397753;1397754;1397813
v3744	1739	17432	1631855;1631995;1632026;1632046;1632084;1632112;1632182
v3817	1764	17425	1586801;1586804;1586805;1586809;1586820;1586822;1586823
v3920	1810	17313	977438;977447
v3921	1810	17315	989479;989491
v3937	1820	17169	19444;19447;19448;19460;19477;19480;19511;19513;19515;19538;19539;19545;19547;19576;19583;19608;19667
v4170	1942	17443	1689111;1689161;1689180;1689224;1689228;1689229;1689230;1689231;1689232;1689262;1689269;1689271;1689280;1689328;1689332;1689340
v4171	1942	17444	1695088;1695091;1695093;1695094;1695096
v4172	1942	17445	1700980;1700981;1700982;1700992
v4173	1942	17446	1703117;1703121
v4231	1964	17204	269117;269152
v4232	1964	17219	407313;407316;407410;407428;407442;407475;407528;407530;407534;407543;407598;407608;407613;407679;407688;407738
v4233	1964	17241	589006;589010;589011;589013;589014;589043;589050;589051;589069;589075;589076;589077;589078;589097;589151;589161;589181;589189;589218;589225;589230;589232
v4234	1964	17297	896521;896522;896523;896524;896547;896592;896593;896595;896607;896620;896730;896733;896734;896740;896743;896747;896750;896757;896759;896774;896810;896823;896828;896835;896899;896900;896952;896956
v4235	1964	17298	898249;898252
v4236	1964	17301	918320;918321
v4237	1964	17425	1589090;1589092;1589094;1589099;1589102;1589103;1589104;1589107;1589113;1589132;1589136;1589145;1589152;1589161;1589163;1589282;1589329;1589335;1589337;1589354;1589355;1589357;1589361;1589363;1589451;1589464;1589482;1589483;1589484;1589534;1589536;1589537;1589538;1589549;1589573;1589574;1589576;1589591;1589592;1589607;1589616;1589636;1589638;1589640;1589646
v4243	1970	17198	230553;230556;230557;230560;230568;230569;230571;230576;230579;230596;230597;230598;230611;230662;230667;230681
v4244	1970	17250	641792;641795;641797;641800;641801;641805;641807;641810;641818;641830;641832;641838;641848;641852;641853;641854;641856;641882;641909;641922;641941;641949;641953
v4286	1989	17179	110170;110173;110195;110209;110215;110218;110228;110241;110250;110261;110288
v4287	1989	17211	331837;331844;331877;331921;331962;331975;331979;332003;332009;332028;332096;332123;332125;332126;332131;332134;332176;332491;332507;332541;332562
v4414	2045	17462	1732295;1732312;1732313
v4852	2212	17244	606608;606611;606612;606617;606621;606629;606655
v4900	2237	17212	337057;337063;337064;337065;337085;337089;337090;337092;337094;337110;337121;337131;337151;337157;337158;337160;337162;337167;337168;337169;337170;337172;337173;337198;337221;337231;337233;337244;337250;337251;337252;337253;337255;337256;337272;337284;337291;337292
v5020	2301	17287	848950
v5106	2344	17218	392559
v5295	2436	17227	469851
v5302	2440	17286	843634;843646;843710;843733
v5398	2478	17434	1646917;1646956
v5399	2478	17435	1651315
v5400	2478	17436	1656487
v5476	2518	17174	63578;63579;63585;63618;63623;63639;63643;63650;63733;63951;63967;63972;63976;63991;64002;64006;64013;64024;64065;64078;64082
v5666	2604	17228	478501;478502;478505;478508;478511;478519;478520
v5667	2604	17229	488571
v5668	2604	17302	922215;922216;922277;922338;922341;922353;922356;922357
v5757	2641	17175	76866;76867;76868;76870;76871;76878;76882;76885;76890;76904;76908;76922;77778;78357;78358;78359;78366;78371;78375;78376;78378;78407;78437;78439;78451
v5870	2680	17265	729665;729667;729672;729673;729675;729699;729700;729701;729708;729709;729713;729738;730450;730457;730458;730491
v5871	2680	17266	734625;734626
v5872	2680	17267	735207
v5873	2680	17325	1049311;1049315;1049323;1049326
v6004	2751	17230	503095;503097;503098;503099;503594
v6005	2751	17281	815430
v6030	2767	17187	166521;166538;166608;166713;166733;166735;166837;166846
v6246	2879	17326	1054692;1054693;1055951
v6254	2885	17221	419224;419244;419321;419328
v6255	2885	17358	1230372;1230411;1230517;1230522;1230582
v6256	2885	17413	1518709;1518710
v6257	2885	17417	1542745;1542747;1542752;1542761;1542777;1542778;1542779
v6258	2885	17457	1725039;1725041;1725043;1725044;1725048
v6289	2904	17384	1361969
v6290	2904	17387	1372291;1372298
v6403	2968	17167	5816
v6404	2968	17168	16303;16318;16339;16346;16347;16349;16418;16439;16440;16450
v6406	2970	17371	1296084;1296095;1296096;1296144;1296469;1296472
v6709	3113	17173	57019;58623;58636;58643;58777;59018;59021;59028;59035;59036;59038;59042;59074;59077
v6796	3161	17405	1473606;1473620;1473644;1473681
v6797	3161	17460	1730116
v6916	3218	17412	1517575;1517600;1517603
v6936	3229	17257	678179;678186;678187;678201;678249
v7001	3262	17245	613856;613891;613904;613943;613974;613975;614032;614069;614149;614243;614251;614282
v7007	3268	17211	329786;332405
v7008	3268	17317	999377;999378;999382
v7594	3530	17300	911019
v7653	3564	17445	1698276;1698383;1698384
v7920	3682	17195	209445
v7921	3682	17196	214920;214922
v7922	3682	17200	244355;244356;244366;244367
v7935	3694	17216	378368;378369;378371;378374;378380;378383;378388;378390;378415
v7936	3694	17247	622530;622533;622536;622541;622542;622544;622575;622588;622591;622603
v7937	3694	17249	635954;635955;635964;635965;635980;635984;636003;636004;636007;636008;636010;636012;636015;636020;636021;636053;636085;636090;636091;636093;636095;636153
v7938	3694	17327	1061581;1061585;1061598;1061603;1061604;1061608;1061616;1061617
v8055	3753	17397	1426491;1426537;1426570;1426600;1426601;1428901;1428905
v8196	3813	17222	428987;428991;429024;429110;429177;429213
v8390	3902	17204	271567;271568;271587;271640;271641;271650;271660;271661;271671;271695;271705;271706
v8428	3927	17167	9657;9669;9676;9682;9687;9693;9730;9752
v8429	3927	17177	90795;90799;90800;90807;90808;90809;90845;90848;90849;90861;90867;90868;90872;90874;90875;91001;91004;91094;91095;91096;91097;91101;91107;91112;91180;91181
v8430	3927	17178	98315;98317;98318;98319;98324;98326;98329;98330;98332;98336;98337;98339;98340;98341;98342;98356;98370;98371;98441;98443;98444;98446;98464;98465
v8431	3927	17182	134032;134033;134043;134045;134047;134065;134109;134122;134244;134314;134315;134317;134336;134343;134345;134347;134358;134359;134360;134362
v8432	3927	17183	142523;142527;142532;142535;142536;142540;142542;142546;142547;142553;142556;142559;142563;142569;142575;142576;142580;142582;142586;142587;142598
v8433	3927	17214	359519
v8434	3927	17215	367571;367582;367583;367584;367585;367587;367668;367683;367712;367714;367778;367789;367798;367805;367810;367913;367925;367939;367941;367977;367980
v8435	3927	17217	382922;382923;382928;382929;382932;382933;382937;382940;382945;382954;382964;382967;382968;382972;382973;382976;382989;382995;382996;383026;383106;383130;383142;383203;383332;383369;383405;383408;383412
v8436	3927	17218	392758
v8437	3927	17248	630392;630397;630402;630407;630423;630430;630433;630442;630444;630560;630561;630579;630596;630610;630614;630618;630655
v8442	3932	17352	1202488;1202489;1202512;1202522;1202624;1202673;1202684;1202741
v8443	3932	17419	1554409
v8500	3957	17446	1705375;1705377;1705380
v8590	4007	17289	856592;856609;856610;856612;856623;856624;856651;856655;856656
v8609	4020	17412	1514435;1514438;1514442;1514445;1514447;1514449;1514451;1514455;1514456;1514457;1514458;1514488
v8630	4038	17263	716023;716025;716038;716122;716137;716145;716152;716156;716187;716193;716195;716196;716206;716265;716286
v8631	4038	17277	791270;791271;791284;791292;791371;791377;791378;791379;791383;791395;791400
v8632	4038	17320	1020545
v8633	4038	17410	1502308;1502371;1502373;1502380
v8634	4038	17412	1515003;1515107;1515226
v8635	4038	17455	1723515
v8636	4038	17461	1731315;1731316;1731319;1731321;1731339;1731348;1731494;1731499;1731500;1731503
v8637	4038	17464	1734516;1734517;1734518;1734519;1734535;1734536;1734537;1734540
v8657	4050	17204	272264;272309;272314;272322;272337;272358;272375;272379;272420;272422;272426;272448;272469;272492;272527;272528;272538;272547;272553;272597;272615;272650
v8658	4050	17210	326473
v8670	4057	17245	612442;612444;612455;612469;612470;612471;612486
v8671	4057	17288	851844;851851;851862;851874;851875;851878;851970;851995;851996;851997;851998;852006;852019;852027;852028;852045
v8672	4057	17314	984177;984434;984439;984446;984470;984478;984514
v8673	4057	17328	1068246;1068247
v8674	4057	17379	1335744;1335746;1335769;1335801;1335812;1335821;1335829
v8719	4073	17315	990203;990205;990220;990240;990338
v8771	4099	17401	1447748
v8928	4168	17268	743713;743716;743718;743719
v8949	4173	17249	636765
v8950	4173	17254	662406;662558
v9292	4334	17209	310945;310946;311044;311045;311047;311071;311077;311078
v9566	4462	17184	146298;146306;146316;146382
v9567	4462	17187	165110;165116;165126
v9568	4462	17194	202244;202296;202300
v9569	4462	17216	371735
v9570	4462	17328	1066493;1066505;1066512;1066583
v9571	4462	17349	1183460;1183465;1183519;1183530;1183531
v9572	4462	17376	1320509
v9613	4483	17181	129847;129864;129924;129948;129950
v9647	4497	17231	508010;508015;508051;508197;508254;508275
v9878	4611	17219	404557;404564;404571;404577;404581;404585
v9901	4622	17233	525165;525167;525296;525328;525396
