visit_id	wifi_id	date	indices
v202	220	17403	1589223;1589229;1589245;1589250;1589251
v203	221	17359	1236474;1236517;1236545
v204	223	17221	292241
v205	224	17211	225725;225727;225786
v206	225	17214	245759;245765;245767;245814;245841;245882
v207	226	17237	393538;393589;393637;393703
v208	227	17343	1097070;1097107;1097109;1097114;1097116;1098449;1098467;1098473;1098474;1098479;1098480;1098483;1098487
v209	228	17251	485806;485817;485822;485833;485835;487522;487540;487559
v210	229	17292	761376;761472
v211	230	17332	1046143;1046168;1046766;1046773;1046807;1046888;1046929;1046934;1046935;1047008;1047030;1047044;1047069;1047129;1047132;1047159
v212	230	17359	1239371;1239374;1239381
v213	231	17353	1182599;1182600;1182601;1182606
v214	232	17390	1508521;1508568;1508590;1508591;1508642;1508746;1508841;1508883;1509053
v215	234	17258	533782;533847;533957
v216	236	17359	1239018
v217	239	17368	1329619;1329621;1329632;1329640;1329642;1329643;1329644;1329646;1329647;1329653
v218	240	17222	301529;301536;301538;301671;301737
v219	240	17252	493347;493364
v220	240	17318	944787;944795;944808;944811
v221	240	17351	1168474;1168530;1168621;1168627;1168630;1168642;1168677;1168792;1168801;1168802;1168886;1168896;1168960
v222	241	17333	1047847
v223	242	17367	1316573
v224	243	17208	205832;205887;205920;205921;205939;205942;205948;205955;205961;205963;205995;206007;206026;206065;206070;206166
v225	244	17344	1107772;1107778;1107791;1107806;1107807;1107820;1107830;1107836;1107880;1107888;1107910;1107924;1107970;1107971;1107980
v226	245	17251	485395
v227	246	17216	263579;263596;263597;263598;263601;263605;263606;263608;263609;263612;263614;263615;263623;263638;263642;263652;263660;263662;263667;263668;263669;263672;263681;263686;263696;263707;263708;263709;263711;263716;263718;263733;263743;263747;263766;263781;263800;263803;263808;263812;263819;263824
v228	248	17374	1374662;1374665;1374666;1374676;1374679;1374768;1374795;1375105;1375120;1375122;1375131;1375171
v229	249	17207	197432;197441;197459;197460;197465;197469;197470;197473;197477;197480;197495;197498;197503;197512;197514;197515;197518;197520;197521
v230	250	17199	140822;140828;140830;140831;140833;140838
v231	250	17252	494199;494203;494211;494214;494225
v232	251	17187	50421;50428;50429;50433;50439
v233	252	17215	257929;257955;257956;257961;257987
v234	253	17278	654246;654274;654330;654361
v235	254	17195	108349;108359;108366;108370;108374;108378;108383;108384;108397;108406;108409;108410;108424
v236	255	17355	1205700;1205707;1205741;1205748;1205753;1205754;1205758;1205771;1205785;1205836;1205874
v237	256	17230	353149;353154;353163;353165;353166;353170;353172;353188;353190;353193;353203;353204;353205;353214;353216;353220;353221;353225;353228;353229
v238	257	17371	1349542;1349577
v239	259	17311	894357;894369;894384
v240	259	17361	1264011;1264080;1264151;1264262;1264402;1264409;1264415;1264479;1264504;1264529
v241	260	17229	345631;345633;345638;345641;345642;345644;345662;345667
v242	261	17364	1285976;1286008;1286111;1286166;1286168;1286194
v243	262	17388	1497834;1497872;1497884;1497922;1497923;1497929;1497937;1497948;1497972
v244	263	17285	706662;706664;706739;706741
v245	264	17280	671544;671549;671565;671600;671602;671604;671619;671620;671626;671628;671662
v246	264	17349	1150726;1150747;1150751;1150765;1150790;1150801;1150807;1150808;1150814;1150825;1150848;1150866;1150901;1151054;1151063;1151083;1151102
v247	266	17295	782694;782705;782721;782724;782732;782756;782759
v248	268	17246	451143;451147;451149
v249	269	17289	732681;732684;732691;732700;732702;732712;732714;732735;732736;732737;732738;732739;732741;732745;732753;732754;732759;732769;732787;732810;732820;732826;732827;732849;732851;732852;732856;732868;732869;732870
v250	270	17221	293553;293555;293594;293595;293615;293735;293738;293773;293774;293775;293776;293779
v251	271	17302	829643
v252	273	17255	508555;508570;508572;508593;508597;508629;508640;508676;508729;508735;508784;508841
v253	278	17362	1267164
v254	278	17387	1485453;1485461;1485473;1485496;1485504;1485506
v255	281	17315	921001;921018;921026
v256	284	17249	470968;470970;470994
v257	285	17407	1614878;1614886;1614924;1614936;1614990
v258	286	17404	1597515;1597520;1597547;1597592;1597631;1597653;1597712;1597812;1597818;1597842;1597861
v259	287	17364	1286532;1286536;1286539;1286541;1286550
v260	288	17299	805067
v261	289	17287	721836;721856;721872;721889
v262	290	17417	1673251;1673257;1673259
v263	291	17195	110317
v264	293	17346	1123590;1123608;1123651
v265	293	17360	1249105;1249130
v266	294	17348	1138261
v267	296	17400	1566452
v268	297	17360	1248004;1248139;1248153;1248164;1248184;1248204;1248226;1248240;1248270;1248286;1248289;1248296;1248505;1248510;1248535;1248536;1248572;1248604;1248732;1248758;1248759;1248763;1248765
v269	298	17202	164744
v270	299	17355	1203833;1203891;1203933;1204195;1204246;1204381
v271	300	17378	1411719;1411758;1411766;1411777;1411789;1411819;1411868;1411922;1411928
v272	302	17370	1341986;1342340
v273	303	17404	1596730;1596742;1596780;1596781;1596825
v274	304	17294	770805;770809;770810;770812
v275	304	17311	891368;891370
v276	304	17331	1033507;1033512
v277	305	17394	1535603;1535605;1535615;1535616;1535620;1535621;1535631;1535633;1535651;1535669;1535670;1535693;1535696;1535704;1535705;1535706;1535711;1535716;1535720;1535727;1535729;1535742;1535747;1535753
v278	306	17258	530364
v279	307	17275	636025
v280	308	17344	1102489;1102494
v281	311	17322	971167;971170;971207;971217;971296
v282	311	17366	1307930;1307953;1307957
v283	312	17259	537739
v284	313	17411	1639025
v285	314	17287	721923;721947;721953;721967;721973;721977;721987;721989;722000
v286	315	17361	1259448;1259468;1259524;1259556;1259594;1259642;1259682;1259708;1259744
v287	317	17199	139305
v288	318	17225	322903
v289	318	17366	1304763;1304856
v290	319	17277	650264;650324;650842;650970
v291	320	17354	1192743;1192751;1192754;1192756;1192764;1192766
v292	320	17363	1278400;1278452;1278490;1278549
v293	322	17243	428506;428513;428514;428518;428519;428520;428522;428523;428525;428532;429012
