index	wifi_id	ts	area	dwell_time
6762	1685	1483327073	out	927
6770	1685	1483327199	in	740
6772	1685	1483327253	2f-right-2	611
6773	1685	1483327253	2f	616
6774	1685	1483327259	1f	680
6781	1685	1483327370	1f-left-3	569
6790	1685	1483327445	1f-right-3	489
6793	1685	1483327522	1f-right-2	416
6794	1685	1483327524	1f-left-2	412
6801	1685	1483327546	1f-right-1	363
6802	1685	1483327556	1f-left-1	352
6804	1685	1483327652	2f-right-1	212
6806	1685	1483327779	2f-left-1	90
6884	45025	1483329027	out	287
6885	45025	1483329027	in	209
6886	45025	1483329027	1f-right-3	124
6887	45025	1483329027	1f	209
6901	45025	1483329142	1f-left-3	7
6912	45025	1483329178	1f-left-2	57
6913	45025	1483329179	1f-right-2	57
6914	45025	1483329187	1f-right-1	18
7104	20593	1483331042	out	22
7468	45025	1483334231	out	89
7672	1685	1483335643	out	133
7856	26013	1483336911	out	212
7859	26013	1483336954	in	168
7860	26013	1483336954	1f	168
7865	26013	1483336974	1f-right-3	128
7866	26013	1483336974	1f-right-2	131
7867	26013	1483336982	1f-left-3	140
7868	26013	1483336984	1f-left-2	133
7871	26013	1483337005	1f-right-1	75
7872	26013	1483337032	1f-left-1	70
7987	45864	1483338084	out	675
7996	45864	1483338137	in	531
7997	45864	1483338140	1f	528
7998	45864	1483338142	1f-right-3	490
7999	45864	1483338146	1f-right-2	475
8000	45864	1483338146	1f-left-3	491
8001	45864	1483338149	1f-left-2	520
8002	45864	1483338151	1f-right-1	454
8004	45864	1483338184	2f	382
8005	45864	1483338190	2f-left-1	371
8007	45864	1483338197	2f-right-1	370
8010	1685	1483338263	out	75
8026	45864	1483338345	2f-right-2	63
8027	45864	1483338357	2f-left-2	51
8216	33109	1483339755	out	40
8246	27386	1483340389	out	132
8464	39162	1483342329	out	326
8474	39162	1483342391	in	190
8478	39162	1483342470	1f-right-3	109
8479	39162	1483342470	1f	109
8484	39162	1483342495	1f-right-1	17
8485	39162	1483342501	1f-left-3	78
8525	1685	1483343063	out	43
8574	28908	1483343578	out	258
8585	28908	1483343718	in	104
8588	28908	1483343751	1f	72
8768	19111	1483345038	out	54
8811	33109	1483345461	out	7
9150	48802	1483348539	out	239
10133	356	1483356534	out	523
10167	356	1483356844	in	158
10168	356	1483356844	1f	158
10279	1174	1483357823	out	66
10322	1388	1483358301	out	128
10554	1685	1483359593	out	488
10904	15383	1483362294	out	2134
10984	42344	1483362869	out	918
10994	48995	1483362925	out	180
11000	42344	1483362940	in	826
11006	1685	1483363044	out	31
11010	42344	1483363061	1f	705
11014	42344	1483363080	1f-left-3	685
11015	42344	1483363080	1f-right-3	686
11032	42344	1483363205	1f-right-2	512
11069	42344	1483363408	2f	85
11070	42344	1483363409	2f-left-1	85
11077	18821	1483363425	out	896
11078	42344	1483363431	2f-right-1	63
11080	43878	1483363440	out	1376
11082	42344	1483363445	2f-right-2	46
11086	18821	1483363456	1f	755
11087	18821	1483363456	in	755
11092	18821	1483363472	1f-left-3	330
11093	18821	1483363474	1f-right-3	294
11096	18821	1483363483	1f-left-2	33
11102	18821	1483363507	1f-right-2	269
11104	18821	1483363510	1f-left-1	702
11106	42344	1483363547	1f-right-1	196
11107	42344	1483363547	1f-left-1	196
11108	42344	1483363547	1f-left-2	218
11113	18821	1483363579	1f-right-1	258
11124	43878	1483363704	1f	1068
11125	43878	1483363704	in	1068
11127	43878	1483363714	1f-left-2	133
11131	43878	1483363778	1f-right-2	670
11141	18821	1483363881	2f	23
11144	18821	1483363900	2f-right-1	4
11160	43878	1483364025	2f	23
11161	43878	1483364042	2f-left-1	7
11175	43878	1483364440	1f-right-3	298
11184	43878	1483364560	1f-left-3	74
11189	43878	1483364640	1f-left-2	38
11255	20593	1483366467	out	39
11355	1388	1483405766	out	955
11356	1388	1483405832	in	847
11357	1388	1483405832	1f	837
11358	1388	1483405833	1f-left-2	828
11359	1388	1483405854	1f-right-2	806
11360	1388	1483405855	1f-right-3	806
11361	1388	1483405960	2f-left-1	203
11362	1388	1483405960	2f	686
11363	1388	1483405960	2f-left-2	58
11364	1388	1483405960	2f-right-1	98
11366	1388	1483406002	2f-right-2	56
11368	1388	1483406003	1f-left-3	657
11369	1388	1483406019	2f-stair	51
11371	1388	1483406094	1f-right-1	542
11373	1388	1483406152	1f-left-1	493
11382	25064	1483406368	1f-right-3	1224
11383	25064	1483406368	out	1388
11384	25064	1483406368	in	1224
11385	25064	1483406368	1f	1224
11386	25064	1483406368	1f-right-2	1190
11387	25064	1483406368	1f-left-2	1189
11388	25064	1483406374	1f-left-3	1204
11389	25064	1483406406	1f-right-1	810
11390	25064	1483406406	1f-left-1	810
11391	25064	1483406464	2f	1048
11392	25064	1483406464	2f-stair	471
11393	25064	1483406464	2f-left-1	273
11394	25064	1483406464	2f-right-1	472
11395	25064	1483406470	2f-right-2	246
11396	25064	1483406484	2f-left-2	242
11924	20576	1483415505	out	25
12093	23210	1483417672	out	1203
12106	20576	1483417774	out	1366
12112	20576	1483417802	1f	1272
12113	20576	1483417802	in	1272
12119	20576	1483417811	1f-left-3	654
12123	20576	1483417826	1f-left-2	1025
12135	20576	1483417988	1f-right-3	3
12178	20576	1483418223	2f-stair	5
12179	20576	1483418223	2f	5
12201	20576	1483418484	1f-right-2	560
12298	23041	1483419751	out	352
12303	23041	1483419850	in	249
12304	23041	1483419850	1f-left-3	249
12305	23041	1483419850	1f	249
12306	23041	1483419870	1f-right-2	13
12307	23041	1483419872	1f-left-2	9
12308	23041	1483419895	1f-right-1	8
12407	15002	1483420597	out	1464
12455	15002	1483420901	1f	798
12456	15002	1483420901	in	798
12457	15002	1483420901	1f-left-3	796
12458	15002	1483420902	1f-left-2	786
12462	15002	1483420947	1f-left-1	728
12463	15002	1483420949	1f-right-2	739
12464	15002	1483420956	1f-right-1	715
12465	20576	1483420970	out	22
12467	15002	1483420991	2f-stair	332
12468	15002	1483420991	2f	681
12470	23210	1483421022	out	68
12472	15002	1483421049	2f-right-1	272
12473	15002	1483421055	2f-left-1	618
12476	15002	1483421075	2f-left-2	244
12477	15002	1483421080	2f-right-2	238
12508	15002	1483421348	1f-right-3	350
12716	5273	1483423278	out	2263
12720	14855	1483423335	out	295
13255	42658	1483428055	out	33
13266	1678	1483428203	out	447
13278	1678	1483428276	1f	106
13279	1678	1483428276	in	281
13280	1678	1483428276	1f-left-3	26
13285	1678	1483428300	1f-left-2	78
13286	1678	1483428301	1f-right-3	75
13289	1678	1483428376	1f-right-2	4
13291	1678	1483428441	2f	98
13292	1678	1483428455	2f-right-2	57
13293	1678	1483428456	2f-left-1	64
13313	42658	1483428816	out	64
13318	10357	1483428846	out	25
13467	41577	1483430575	out	234
13513	43818	1483431206	out	8
13743	19111	1483433097	out	53
13936	20593	1483434709	out	52
14113	1685	1483436818	out	37
14120	7213	1483436941	out	1028
14183	12710	1483437604	out	37
14230	1174	1483437910	out	106
14233	23210	1483437932	out	637
14312	7213	1483439101	out	550
14366	1174	1483439499	out	99
14519	1174	1483440404	out	214
14736	1685	1483442669	out	129
14779	33109	1483442838	out	90
15024	1685	1483444657	out	7
15108	33109	1483445303	out	53
15130	1685	1483445543	out	7
15635	42658	1483449889	out	357
15639	42658	1483449913	in	277
15653	43878	1483450171	out	71
15728	43878	1483451424	out	601
15729	42658	1483451433	out	3577
15732	42658	1483451509	1f	73
15733	42658	1483451509	in	1214
16177	8902	1483498828	out	86
16456	8902	1483502654	out	657
16632	38878	1483505563	out	22
16981	4792	1483510721	out	86
17019	43583	1483511059	out	11
17259	23041	1483513998	out	246
17335	32899	1483514606	out	92
17703	23041	1483518015	out	927
17738	23041	1483518292	in	456
17739	23041	1483518292	1f-left-3	456
17740	23041	1483518292	1f	456
17742	23041	1483518295	1f-left-2	396
17743	23041	1483518298	1f-right-2	380
17748	23041	1483518306	1f-right-3	393
17751	23041	1483518341	2f-stair	8
17752	23041	1483518341	2f	8
17769	5273	1483518550	out	30
17929	7887	1483520496	out	938
18024	7887	1483521045	in	6
18025	7887	1483521045	1f	4
18161	5273	1483522197	out	41
18575	23618	1483526436	out	120
18584	23618	1483526469	in	51
18585	23618	1483526469	1f	51
18795	15647	1483528034	out	731
18836	15647	1483528437	in	21
18837	15647	1483528437	1f-right-3	21
18838	15647	1483528437	1f	21
18839	15647	1483528439	1f-left-3	17
18907	43878	1483529057	out	78
18909	43878	1483529076	1f	20
18910	43878	1483529076	in	20
18911	43878	1483529076	1f-left-3	16
19022	1083	1483529979	out	65
19134	23618	1483531085	out	293
19334	4224	1483532662	out	119
19335	4224	1483532663	1f-left-3	76
19336	4224	1483532663	1f-right-3	46
19337	4224	1483532663	in	92
19338	4224	1483532663	1f	83
19558	12710	1483534975	out	126
19786	20593	1483536858	out	94
19795	20593	1483536878	in	74
19796	20593	1483536878	1f-right-3	68
19797	20593	1483536878	1f	74
19799	20593	1483536881	1f-left-3	64
19801	20593	1483536886	1f-left-2	66
19804	20593	1483536900	1f-right-2	52
19880	34629	1483537971	out	294
19885	34629	1483538222	in	26
19886	34629	1483538222	1f	26
19887	34629	1483538225	1f-left-3	21
19888	34629	1483538228	1f-right-2	3
19889	34629	1483538228	1f-right-3	15
19890	34629	1483538234	1f-left-2	8
19928	1083	1483573612	out	41
20086	14855	1483581355	out	20
20101	39162	1483582032	out	403
20485	1083	1483588840	out	81
20514	42658	1483589263	out	707
20546	1685	1483589643	out	707
20592	1685	1483590207	1f	101
20593	1685	1483590207	in	101
20594	1685	1483590207	1f-left-2	101
20603	484	1483590339	out	314
20605	484	1483590366	1f-left-2	243
20606	484	1483590366	1f	250
20607	484	1483590366	in	253
20608	484	1483590370	1f-right-3	239
20609	484	1483590371	1f-right-2	226
20610	484	1483590371	1f-left-3	217
20618	484	1483590430	2f-stair	14
20619	484	1483590430	2f	23
20817	1685	1483593025	out	455
20824	1685	1483593084	in	3
20825	1685	1483593085	1f	2
20859	22126	1483593504	out	31
20936	23618	1483594168	out	182
21001	26645	1483594864	out	1112
21007	33109	1483595074	out	34
21299	22126	1483598570	out	145
21571	16727	1483601060	out	1656
21576	16727	1483601105	in	1496
21577	16727	1483601105	1f	1496
21584	16727	1483601220	1f-right-2	1380
21585	16727	1483601285	1f-left-2	830
21599	16727	1483601353	2f-stair	30
21600	16727	1483601353	2f	225
21606	16727	1483601530	2f-left-1	48
21614	16727	1483601743	1f-right-3	700
21620	16727	1483601834	1f-left-3	419
21731	33134	1483603173	out	42
22043	20593	1483606449	out	32
22361	33134	1483609816	out	90
22898	34898	1483614224	out	191
23114	31278	1483615946	out	50
23158	34111	1483616457	out	645
23161	34111	1483616525	in	382
23162	34111	1483616525	1f	382
23164	34111	1483616551	1f-left-3	354
23177	34898	1483616633	out	129
23178	34111	1483616635	1f-right-3	267
23184	34111	1483616676	1f-left-2	228
23190	34111	1483616691	1f-right-2	201
23194	34111	1483616702	1f-left-1	196
23195	34111	1483616702	1f-right-1	190
23201	34111	1483616739	2f	93
23202	34111	1483616739	2f-stair	93
23215	5273	1483616814	out	8
