visit_id	wifi_id	date	indices
v73	96	17223	313044;313057;313059;313061;313162;313175;313186;313198;313201;313215;313219;313373;313399;313402;313464;313560;313573;313579;313581;313583;313591;313592;313593;313598;313599;313614;313620;313624;313625;313653;313750;313763;313768;313770
v74	97	17304	846628
v75	98	17271	617882;617890;617892
v76	103	17350	1158724;1158739;1158740;1158765;1158767
v77	104	17239	411000;411011;411044
v78	108	17272	626289
v79	109	17198	135785
v80	110	17257	528141
v81	111	17196	118225;118238;118243;118268;118353;118356;118439;118442;118453;118456;118475;118479;118482;118491;118497;118503;118506;118524;118534;118535;118541;118549
v82	113	17212	242460;242479;242513
v83	114	17267	591859;591867;591868;591870;591871;591877;591892;591932;591949;591955;591956;591958;591959;591960;591979
v84	116	17209	222195
v85	118	17305	853820;853834;853847;853916
v86	120	17195	113054
v87	123	17312	900731;900772
v88	125	17286	714687;714689
v89	128	17277	649460
v90	129	17358	1228871;1229044;1229203
v91	131	17351	1169569;1169578;1169587;1169626;1169628
v92	134	17266	586219
v93	135	17278	661210
v94	136	17266	586967;586977;586983;586992;586997;586998;586999;587002;587027;587045;587051;587062;587065;587066
v95	140	17180	6545;6557;6564;6604
v96	141	17300	816654;816665;816668;816670
v97	142	17257	532891;532893;532903
v98	143	17347	1126448
v99	144	17235	383595;383604;383607;383612;383616;383619;383620;383623;383631;383635;383638;383663;383667
v100	145	17279	666483;666496;666504;666506
v101	146	17359	1241458;1241461;1241467;1241479;1241481;1241524;1241527;1241530;1241544;1241675;1241689
v102	149	17259	540323;540326;540327;540328;540329;540333;540336;540346;540352;540356;540368;540375;540409;540420;540431;540436;540458
v103	151	17291	758824;758845;758850;758858;758859;758862;758867;758869
v104	153	17297	799032;799035;799042;799051;799052;799061;799075;799076;799078;799079;799080
v105	155	17282	682743;682750;682751;682757;682760;682762;682764;682767
v106	155	17300	815926;815928;815939;815948;815958;815961;815965;815967
v107	155	17305	850035
v108	158	17346	1121998;1122015;1122043;1122051;1122061;1122072;1122081;1122085;1122097;1122098;1122212;1122260;1122266;1122291;1122293;1122296;1122303
v109	161	17295	787263;787287;787360
v110	162	17217	272580;272738;272779;272897
v111	165	17276	645448;645450;645491;645507;645557;645596;645601;645602;645637;645661
v112	166	17203	172991;173006;173008;173015;173017;173022
v113	169	17249	472648;472651;472655;472664;472667;472677;472679;472682;472700;472730;472817;472819;472822;472828;472834;472838;472845
v114	169	17274	634714;634720;634726;634731;634748;634750;634752;634760;634762;634764;634768;634774;634789;634792
v115	170	17321	968748;968751;968765;968775
v116	172	17237	397108
v117	172	17244	445394;445417;445419;445439;445444;445448;445449;445468;445473
v118	173	17346	1122449;1122451;1122452;1122463;1122464;1122477;1122485;1122491;1122494;1122514;1122527
v119	174	17353	1185823
v120	175	17274	636518
v121	176	17326	1000778
v122	178	17328	1013705
v123	178	17335	1071467;1071490;1071494;1071503;1071516;1071521;1071526;1071529;1071540;1071553;1071560;1071579;1071587;1071679;1071716;1071722;1071764;1071799;1071804
v124	182	17295	786403;786424;786464;786477;786495;786498;786499;786502;786507;786570
v125	183	17201	165867;165874;165906;165910;165961
v126	184	17235	386323;386328;386333;386334
v127	184	17308	876160;876162;876167;876466
v128	184	17336	1084227;1084232;1084234;1084237;1084252;1084266;1084291;1084322;1084330;1084345
v129	186	17352	1174733;1174750;1174758
v130	187	17193	101534;101541
v131	191	17289	746805;746810;746813;746816;746822;746829;746830;746835;746836;746838;746839;746840;746843;746845;746847;746848;746850;746852;746856;746857;746858;746859;746860;746862;746863;746865
v132	195	17242	429134;429148;429155;429156;429164;429185
v133	196	17244	444380;444384;444385;444407;444408;444409;444430
v134	197	17351	1169145;1169185;1169234;1169284;1169293;1169331;1169388;1169469;1169548;1169594;1169615
v135	198	17202	171949;171957;171963
v136	198	17304	847803
v137	198	17313	910765
v138	198	17323	979131;979153;979180;979185;979197
v139	198	17327	1009507
v140	198	17328	1013338;1013358
v141	198	17334	1068552;1068576;1068599;1068631
v142	198	17335	1077454;1077465
v143	198	17355	1212614;1212650
v144	199	17273	631507
v145	200	17293	773260;773291;773301;773306;773325;773333;773338;773344;773353
v146	202	17246	454551;454555;454562;454584
v147	203	17313	908479
v148	203	17343	1095370;1095381
v149	204	17327	1009481;1009483;1009542
v150	209	17199	147515;147523;147525;147532;147547;147548
v151	210	17348	1141795;1144113
v152	214	17237	397014;397019;397022;397043;397044;397057;397067;397081;397104;397112;397119;397143;397151;397200
v153	215	17348	1137927;1137948;1138081;1138098;1138101;1138117;1138206;1138208;1138213
v154	218	17310	886269
v155	220	17311	896536
v156	221	17265	583424;583427
v157	222	17326	998937
v158	223	17310	884694;884700;884703;884714;884723;884724;884727;884747;884748;884762;884792;884864;884866;884867;884876;884894;884896;884900;884908
v159	225	17188	66768;66832;66853;66867;66870;66940
v160	227	17284	698263;698272;698273;698283;698284;698286
v161	228	17288	730861;730869;730874;730877;730890;730898;730907
v162	229	17206	197016;197069;197074;197159;197160;197165;197177;197179
v163	230	17191	88366
v164	232	17245	451765;451775;451783;451789;451790;451791;451807;451816;451817;451819;451823;451827;451834;451835
v165	232	17294	781181;781182;781186;781187;781188;781191;781209;781226
v166	236	17243	433121;433203
v167	238	17290	753895
v168	242	17236	388182;388189;388193;388196;388197;388199;388211;388213;388226;388228;388231
v169	242	17250	478952;478958;478966;478971
v170	243	17179	3900;3905;3909;3911;3913;3914;3918
v171	245	17263	564934;564941;564956;564957;564958;564962;564970;564972;564973;564985;564986;564990
v172	246	17320	961889;961931;961963;962038
v173	247	17306	860999;861136;861158;861185;861226
v174	248	17274	635595;635667;635671
v175	252	17264	575713;575733
v176	253	17183	23682;23719;23732;23733;23756;23775;23928;23985;23986;24026;24027;24029;24030;24051;24077;24082;24090;24091;24092;24128;24130;24135;24138;24144;24148;24149;24152;24155;24161;24168;24179;24190;24191;24200;24205;24263;24270;24274
v177	254	17349	1153456;1153499
v178	256	17244	443452;443453
v179	257	17185	39745
v180	259	17239	411196;411427;411432
v181	259	17256	521002;521011;521018;521020;521023;521024
v182	263	17257	527241;527249;527290;527297
v183	265	17182	15813;15817;15819;15828;15848;15850;15851;15852;15931;15935;15937;15942;15943;15966;15969;16052;16055;16059
v184	266	17201	163966;164028;164030;164031;164035;164047;164077;164083;164091;164178;164183
v185	268	17249	472029;472157;472194
v186	269	17291	758913;758972;759167
v187	270	17301	823394
v188	271	17193	106086;106089;106090
v189	272	17229	352750;352764;352782;352820
v190	272	17255	516132
v191	272	17321	969991;969994;970051;970066;970070;970081;970104;970111;970116;970119;970123;970166;970197;970222
v192	272	17336	1086047;1086062;1086096;1086103;1086111;1086127;1086130;1086170;1086173;1086238;1086277;1086294;1086364;1086375;1086393;1086501;1086507;1086508;1086560;1086584
v193	272	17343	1095173;1095192;1095233;1095284;1095318;1095333;1095353;1095359;1095383;1095501;1095569;1095668;1095755
v194	274	17275	642181;642190;642194
v195	277	17304	846520
v196	277	17354	1200546;1200606;1200638;1200648;1200738
v197	279	17196	121958;121992;121993;122069;122074;122112;122113;122124
v198	280	17215	259396;259407;259409;259411;259413;259428;259435;259436;259442;259454;259459;259466;259470
v199	281	17319	949553;949579;949580;949587;949590
v200	284	17287	728771
