index	wifi_id	ts	area	dwell_time
453	23272	1483241376	out	6405
464	23272	1483241431	in	5968
465	23272	1483241431	1f-c	1084
466	23272	1483241431	1f	1564
472	23272	1483241439	1f-d	1100
480	23272	1483241451	1f-e	1403
585	23272	1483241884	b1	5430
600	23272	1483241996	b1_only	4611
724	23272	1483242425	2f	380
811	10234	1483242796	out	2931
826	10234	1483242853	in	2865
827	10234	1483242853	1f-c	171
828	10234	1483242853	1f	171
879	10234	1483243021	1f-d	2
887	23272	1483243029	cafe	3579
888	23272	1483243033	b1-a	288
893	23272	1483243039	b1-b	238
1022	10234	1483243560	2f	411
1026	10234	1483243568	2f-e	392
1053	10234	1483243653	2f-b	82
1099	10234	1483243832	2f-c	74
1104	10234	1483243843	2f-d	64
1188	10234	1483244047	b1	596
1201	10234	1483244092	b1_only	551
1205	10234	1483244105	b1-b	533
1539	10234	1483245177	1f	495
1619	23272	1483245549	b1-b	1040
1633	23272	1483245590	b1-a	1011
1653	23272	1483245665	b1-c	485
1722	21673	1483246010	out	1685
1737	21673	1483246084	in	1605
1738	21673	1483246084	1f	485
1739	21673	1483246090	1f-d	213
1840	23272	1483246627	2f	553
1841	23272	1483246632	1f	767
1844	23272	1483246650	2f-a	519
1865	23272	1483246702	2f-d	244
1912	23272	1483246882	2f-b	67
1927	23272	1483246925	2f-e	207
1930	23272	1483246929	2f-c	233
1975	21673	1483247108	b1	305
1977	21673	1483247109	b1_only	295
1981	21673	1483247128	b1-b	236
1999	23272	1483247210	1f-e	132
2005	23272	1483247216	1f-d	149
2006	23272	1483247223	1f-c	136
2057	21673	1483247382	b1-a	23
2060	21673	1483247386	cafe	17
2097	21673	1483247469	1f	218
2108	21673	1483247485	1f-e	202
2138	12437	1483247517	out	1214
2165	12437	1483247580	1f-c	71
2166	12437	1483247580	1f	232
2167	12437	1483247580	in	1088
2195	10234	1483247631	out	7
2201	12437	1483247648	1f-d	13
2310	12437	1483247974	2f	17
2431	12437	1483248587	1f	81
2835	28605	1483250106	out	1762
2864	37970	1483250176	out	2489
2934	37970	1483250289	1f	194
2936	37970	1483250289	in	194
2937	37970	1483250291	1f-c	191
2939	37970	1483250299	1f-d	15
2957	37970	1483250392	1f-e	6
2959	2625	1483250400	out	6009
3019	28605	1483250648	1f	64
3020	28605	1483250648	in	1218
3040	2625	1483250834	in	5558
3041	2625	1483250834	1f	80
3043	2625	1483250884	1f-d	30
3125	28605	1483251225	2f-c	63
3126	28605	1483251225	2f	178
3130	28605	1483251276	2f-a	14
3148	28605	1483251312	2f-b	19
3155	2625	1483251337	b1	4749
3156	2625	1483251342	b1_only	578
3161	2625	1483251348	b1-b	57
3183	37970	1483251419	in	1156
3202	2625	1483251465	b1-a	53
3227	28605	1483251537	b1	281
3241	37970	1483251592	b1	853
3261	28605	1483251705	b1_only	103
3273	37970	1483251733	b1_only	668
3298	28605	1483251807	cafe	8
3303	28605	1483251854	1f	12
3317	2625	1483251878	cafe	4073
3344	37970	1483252018	cafe	331
3347	37970	1483252034	b1-a	3
4552	2625	1483256346	1f	46
5000	320	1483258154	out	54
5001	320	1483258154	in	54
5002	320	1483258154	b1	54
5235	22922	1483259010	out	232
5262	320	1483259089	out	34
5263	320	1483259089	in	34
5264	320	1483259089	b1	34
5396	27867	1483259488	out	50
5404	27867	1483259515	in	6
5405	27867	1483259515	1f	6
5614	24982	1483260038	out	2355
5649	320	1483260147	out	1089
5650	320	1483260148	in	996
5651	320	1483260148	b1	996
5668	320	1483260189	cafe	917
5698	12437	1483260309	out	679
5699	12437	1483260310	1f	81
5700	12437	1483260310	in	605
5705	12437	1483260330	1f-e	60
5803	24982	1483260648	in	1644
5804	24982	1483260648	1f	1644
5811	12437	1483260665	b1	250
5812	12437	1483260672	b1_only	235
5813	12437	1483260672	b1-b	139
5841	24982	1483260734	1f-e	206
5850	24982	1483260759	2f	1258
5876	24982	1483260816	b1	1207
5879	12437	1483260831	b1-a	72
5880	24982	1483260842	b1_only	706
5910	24982	1483261074	cafe	949
5913	24982	1483261080	b1-a	162
5920	24982	1483261129	b1-b	403
6070	24982	1483261636	2f-a	322
6073	24982	1483261652	2f-d	229
6108	24982	1483261726	2f-e	104
6203	24982	1483261940	2f-c	4
6779	25307	1483264889	out	548
6809	25307	1483265002	1f	350
6810	25307	1483265002	in	350
6811	25307	1483265002	1f-d	347
6812	25307	1483265003	1f-c	344
6814	25307	1483265010	1f-e	31
6820	25307	1483265022	b1_only	240
6821	25307	1483265022	b1	240
6977	27867	1483266344	out	50
7766	34486	1483275368	out	140
7803	34486	1483277726	out	121
7804	15384	1483278189	out	272
7999	43941	1483321492	out	244
8019	10520	1483321664	out	2885
8023	10520	1483321680	1f	528
8024	10520	1483321680	in	2796
8025	10520	1483321680	1f-c	518
8028	10520	1483321693	1f-d	503
8033	10520	1483321703	1f-e	495
8039	10520	1483321722	b1_only	2266
8040	10520	1483321722	b1	2723
8047	10520	1483321788	2f	184
8048	10520	1483321792	2f-e	40
8049	10520	1483321801	2f-a	35
8052	10520	1483321812	2f-d	11
8056	10520	1483321817	2f-c	13
8058	10520	1483321825	2f-b	5
8098	13128	1483322133	out	484
8107	13128	1483322196	in	347
8108	13128	1483322196	1f	330
8109	13128	1483322196	1f-c	330
8110	13128	1483322198	1f-d	326
8112	13128	1483322210	1f-e	314
8125	10520	1483322232	b1-a	1755
8127	10520	1483322235	cafe	1758
8132	10520	1483322242	b1-b	1740
8136	13128	1483322259	2f	16
8156	10520	1483322410	b1-c	1512
8318	10520	1483324001	1f	475
8320	10520	1483324013	2f	85
8322	10520	1483324037	1f-e	433
8332	10520	1483324196	1f-d	280
8335	10520	1483324235	1f-c	241
8456	10520	1483325281	out	55
8528	47388	1483326264	out	1982
8533	47388	1483326295	in	1602
8534	47388	1483326295	1f	1602
8540	47388	1483326303	1f-d	161
8544	47388	1483326310	1f-c	569
8573	13164	1483326571	out	709
8589	13164	1483326711	1f-d	199
8590	13164	1483326711	in	367
8591	13164	1483326711	1f-c	195
8592	13164	1483326711	1f	219
8594	13164	1483326721	1f-e	180
8597	13164	1483326735	b1	120
8600	13164	1483326752	1f-f	142
8612	13164	1483326816	2f	71
8651	47388	1483327006	2f	736
8853	47388	1483327560	2f-b	146
8896	38284	1483327791	out	426
8911	47388	1483327834	1f-d	62
8918	38284	1483327875	1f	270
8919	38284	1483327875	1f-d	270
8920	38284	1483327875	in	270
8922	38284	1483327877	1f-c	262
8923	38284	1483327882	2f	238
8930	38284	1483327917	1f-f	188
8931	38284	1483327917	b1_only	98
8932	38284	1483327917	b1	198
8933	38284	1483327922	1f-e	203
8958	38284	1483328021	2f-d	44
9151	15384	1483328749	out	10
9326	11696	1483329559	out	1106
9348	11696	1483329683	1f	749
9350	11696	1483329683	in	749
9352	11696	1483329689	1f-e	4
9373	11696	1483329790	2f	244
9381	11696	1483329832	2f-e	22
9388	11696	1483329881	2f-a	128
9413	11696	1483330076	b1	320
9417	11696	1483330083	b1-a	294
9418	11696	1483330083	b1_only	297
9429	11696	1483330139	b1-b	57
9463	11696	1483330381	cafe	3
9762	10520	1483331595	out	448
10623	38284	1483334895	out	1253
10670	38284	1483335022	in	1093
10671	38284	1483335022	1f	27
10673	38284	1483335036	b1_only	1024
10674	38284	1483335036	b1	1052
10677	38284	1483335049	2f	148
10684	38284	1483335069	2f-e	108
10688	38284	1483335073	2f-c	81
10703	38284	1483335103	2f-b	29
10720	31186	1483335152	out	219
10723	31186	1483335153	in	214
10724	31186	1483335153	1f	214
10728	31186	1483335160	1f-e	198
10749	31186	1483335239	b1	76
10750	31186	1483335240	b1_only	75
10751	31186	1483335240	b1-a	46
10752	31186	1483335241	cafe	74
10763	38284	1483335283	cafe	751
10783	31186	1483335363	1f-c	4
10800	38284	1483335459	b1-a	373
10923	43155	1483336101	out	2133
10928	38284	1483336111	1f	4
10949	43155	1483336173	in	2024
10955	43155	1483336187	1f	96
10956	43155	1483336187	1f-e	9
10975	43155	1483336246	1f-f	7
11029	43155	1483336403	b1	810
11031	43155	1483336408	cafe	355
11054	43155	1483336472	b1_only	697
11184	43155	1483336836	b1-a	214
11189	43155	1483336853	b1-b	315
11293	43155	1483337292	2f	481
11327	43155	1483337364	2f-e	329
11514	43155	1483338020	1f	178
11515	43155	1483338020	1f-c	2
11542	31186	1483338175	out	10
11751	11696	1483339030	out	20
11960	5834	1483339817	out	488
11971	5834	1483339842	1f	436
11972	5834	1483339842	in	436
11973	5834	1483339842	1f-c	432
11974	5834	1483339843	1f-d	427
11982	5834	1483339854	b1	364
12011	5834	1483339933	b1_only	278
12013	5834	1483339939	b1-a	265
12016	5834	1483339950	b1-b	243
12562	34237	1483342152	out	2085
12563	34237	1483342152	in	2023
12564	34237	1483342152	1f	60
12625	34237	1483342324	b1	1242
12629	34237	1483342338	b1_only	1205
12630	34237	1483342343	b1-a	41
12634	34237	1483342357	b1-c	2
12640	34237	1483342371	b1-b	4
12642	34237	1483342382	cafe	1162
12673	12121	1483342551	out	929
12679	12121	1483342558	in	918
12680	12121	1483342558	1f-c	282
12681	12121	1483342558	1f	918
12726	12121	1483342669	1f-d	173
12842	12121	1483343077	2f	47
12846	12121	1483343081	2f-e	2
12891	34237	1483343257	b1-b	223
12893	34237	1483343284	b1-a	260
12996	34237	1483343646	2f	268
12998	34237	1483343662	2f-d	43
12999	34237	1483343662	1f	510
13002	34237	1483343666	2f-e	234
13016	34237	1483343709	2f-c	17
13018	34237	1483343717	2f-b	4
13362	15384	1483344813	out	25
13511	43155	1483345282	out	377
13537	43155	1483345357	in	191
13538	43155	1483345357	1f	191
13602	43155	1483345522	1f-c	26
14063	45506	1483347487	out	5
14506	13128	1483349730	out	436
14526	5834	1483349960	out	51
14549	13128	1483350129	in	6
14550	13128	1483350129	1f	6
14836	43304	1483352197	out	59
14891	13128	1483352659	out	3
15147	19971	1483355373	out	367
15374	19971	1483358549	out	284
15386	43304	1483358890	out	790
15388	43304	1483358911	in	753
15389	43304	1483358911	1f	753
15390	43304	1483358917	b1	694
15395	43304	1483358949	b1_only	652
15405	43304	1483359014	2f	121
15412	43304	1483359069	2f-e	8
15413	10345	1483359100	out	701
15415	10345	1483359121	in	668
15416	10345	1483359121	1f	668
15417	10345	1483359124	1f-d	660
15418	10345	1483359125	1f-c	657
15419	10345	1483359140	1f-e	633
15420	10345	1483359148	1f-f	47
15421	43304	1483359204	cafe	387
15424	10345	1483359216	2f	25
15427	10345	1483359234	b1	488
15430	10345	1483359260	b1_only	449
15431	10345	1483359260	cafe	449
15432	10345	1483359265	b1-a	434
15433	10345	1483359267	b1-b	425
15434	10345	1483359276	b1-c	410
15440	43304	1483359412	b1-c	2
15443	43304	1483359519	b1-b	21
15465	34486	1483361058	out	258
15470	19971	1483361744	out	65
16022	15863	1483412141	out	7
16195	1708	1483414436	out	274
16588	1708	1483417360	out	744
16616	1708	1483417427	in	645
16617	1708	1483417427	1f	645
16620	1708	1483417442	1f-d	630
16622	1708	1483417443	1f-c	626
16630	1708	1483417511	b1	87
16637	1708	1483417587	1f-e	430
16640	1708	1483417624	1f-f	18
17379	29952	1483421527	out	825
17439	29952	1483421752	1f	567
17440	29952	1483421752	in	569
17441	29952	1483421752	1f-c	549
17445	29952	1483421755	1f-d	530
17454	29952	1483421778	1f-e	542
17504	15863	1483421962	out	17
17518	29952	1483421986	1f-f	174
17547	29952	1483422164	b1	76
17634	25307	1483422612	out	1098
17635	25307	1483422630	1f	20
17636	25307	1483422630	in	788
17644	25307	1483422693	b1	654
17646	25307	1483422699	b1_only	639
17653	25307	1483422723	cafe	604
17769	25307	1483423385	1f-c	9
17770	25307	1483423385	1f	33
18008	1592	1483424595	out	285
18128	15863	1483425174	out	855
18174	15863	1483425475	b1	392
18175	15863	1483425475	in	543
18176	15863	1483425475	b1_only	384
18178	15863	1483425479	b1-b	241
18244	15863	1483425849	b1-a	11
18245	15863	1483425853	cafe	14
18248	15863	1483425905	1f	113
18254	15863	1483425918	1f-f	94
18769	45395	1483428912	out	1002
18774	45395	1483428957	in	924
18778	45395	1483429010	1f-d	2
18779	45395	1483429010	1f	872
18781	45395	1483429010	1f-e	121
18782	45395	1483429012	1f-c	30
18790	45395	1483429046	2f	220
18819	45395	1483429191	2f-c	70
18820	45395	1483429191	2f-b	60
18845	45395	1483429373	b1-b	188
18846	45395	1483429373	b1_only	248
18847	45395	1483429373	b1	310
18861	45395	1483429459	b1-c	14
18884	45395	1483429621	cafe	4
18887	9639	1483429639	out	201
18895	9639	1483429681	in	137
18896	9639	1483429681	1f-d	135
18897	9639	1483429681	1f	137
18899	9639	1483429684	1f-c	130
19032	9639	1483430729	out	29
19334	43304	1483432846	out	134
19551	43304	1483434659	out	81
19716	15384	1483435900	out	56
19822	15384	1483437137	out	72
19885	14660	1483438697	out	592
19886	28593	1483438712	out	593
19890	28593	1483438728	1f	549
19891	28593	1483438728	1f-d	547
19892	28593	1483438728	in	549
19896	14660	1483438731	in	551
19897	14660	1483438731	1f-d	368
19898	14660	1483438731	1f	551
19901	28593	1483438739	1f-c	534
19921	14660	1483438810	1f-e	317
19922	28593	1483438816	1f-e	453
19927	28593	1483438828	1f-f	431
19932	28593	1483438860	2f	114
19933	28593	1483438871	2f-a	91
19935	14660	1483438874	2f	49
19936	28593	1483438877	2f-e	97
19939	14660	1483438896	2f-e	4
19941	28593	1483438910	2f-d	39
19942	28593	1483438924	2f-c	9
19944	28593	1483438933	2f-b	5
19948	28593	1483438957	b1	293
19955	14660	1483439001	b1	57
19957	28593	1483439004	b1_only	52
19958	28593	1483439008	b1-a	46
19959	28593	1483439011	cafe	239
19961	28593	1483439021	b1-b	26
19966	14660	1483439129	1f-f	126
20278	43304	1483442257	out	59
20369	46561	1483443636	out	143
20413	41578	1483444068	out	37
20449	41578	1483445158	out	60
20483	41578	1483446045	out	32
20521	42380	1483446861	out	1124
20532	41578	1483446946	out	54
20535	42380	1483447034	1f	288
20536	42380	1483447034	in	288
20537	42380	1483447034	1f-d	287
20538	42380	1483447036	1f-c	286
20539	42380	1483447047	1f-e	161
20541	42380	1483447068	1f-f	68
20547	42380	1483447136	b1	54
20554	29069	1483447312	out	801
20566	29069	1483447352	in	657
20579	29069	1483447424	1f	508
20594	43304	1483449196	out	28
21960	42103	1483510351	out	5
22051	49623	1483511153	out	1641
22052	49623	1483511166	in	955
22053	49623	1483511166	1f-d	53
22054	49623	1483511166	1f	952
22062	49623	1483511188	1f-c	63
22095	49623	1483511358	1f-f	11
22096	49623	1483511369	1f-e	3
22167	49623	1483511723	b1_only	148
22168	49623	1483511723	b1	148
22169	49623	1483511732	b1-b	82
22210	49623	1483511918	2f	137
22218	49623	1483511957	2f-e	26
22219	42103	1483511963	out	3200
22238	42103	1483512073	in	3044
22239	42103	1483512075	1f-c	5
22240	42103	1483512075	1f	274
22241	42103	1483512077	1f-d	7
22242	42103	1483512085	1f-e	41
22243	42103	1483512098	1f-f	51
22245	42103	1483512123	b1	2849
22249	42103	1483512177	cafe	2788
22250	42103	1483512180	b1_only	2786
22252	42103	1483512184	b1-a	984
22255	42103	1483512212	b1-b	443
22269	42103	1483512267	b1-c	192
22438	42103	1483513929	b1-a	1032
22531	5001	1483514678	out	135
22590	42103	1483515000	1f	117
22591	42103	1483515025	1f-f	61
22599	42103	1483515098	1f-c	3
22695	4105	1483516290	out	762
22697	4105	1483516323	in	688
22698	4105	1483516325	1f	686
22699	4105	1483516325	1f-c	682
22700	4105	1483516333	1f-d	677
22701	4105	1483516338	1f-e	637
22704	4105	1483516354	b1	584
22706	4105	1483516375	1f-f	407
22711	5001	1483516422	out	142
22728	4105	1483516482	2f	142
22730	4105	1483516503	2f-e	119
22734	4105	1483516520	2f-d	51
22739	4105	1483516544	2f-b	12
22740	4105	1483516544	2f-c	36
23536	8861	1483524491	out	12
23631	8861	1483526644	out	1582
23633	8861	1483526657	in	1515
23634	8861	1483526657	1f-c	6
23635	8861	1483526657	1f	46
23646	8861	1483526942	2f-e	5
23647	8861	1483526942	2f	12
23659	8861	1483527087	b1	770
23660	8861	1483527090	b1_only	718
23667	8861	1483527200	b1-b	590
23684	8861	1483527899	1f	272
23685	8861	1483527901	1f-f	72
23705	29069	1483528514	out	3
23716	35550	1483528696	out	971
23723	35550	1483528760	1f	458
23724	35550	1483528760	in	889
23725	35550	1483528760	1f-c	386
23726	35550	1483528762	1f-d	78
23729	35550	1483528843	1f-e	370
23730	35550	1483528854	1f-f	12
23733	35550	1483528924	2f	171
23734	35550	1483528937	2f-e	10
23738	35550	1483529003	2f-c	32
23752	35550	1483529253	b1	345
23753	35550	1483529253	cafe	304
23754	35550	1483529256	b1-a	304
23755	35550	1483529256	b1_only	321
23758	35550	1483529288	b1-b	169
23875	29069	1483530728	out	836
23992	49252	1483535343	out	663
24016	40524	1483579661	out	82
24018	40524	1483580645	out	116
24086	5277	1483582408	out	1552
24087	5277	1483582439	1f	187
24088	5277	1483582439	in	1467
24105	5277	1483582766	b1	575
24108	5277	1483582906	b1_only	425
24109	5277	1483582906	b1-b	266
24118	5277	1483583128	b1-c	8
24130	5277	1483583369	2f	125
24140	5277	1483583654	1f	252
24147	5277	1483583792	1f-d	60
24149	5277	1483583848	1f-c	58
24507	40524	1483587433	out	277
24511	40524	1483587486	in	121
24514	40524	1483587504	1f-d	104
24515	40524	1483587504	1f	104
24524	40524	1483587537	1f-e	17
24530	40524	1483587586	1f-c	21
24739	35163	1483590718	out	92
24741	5277	1483590745	out	60
24871	35163	1483592070	out	105
25458	49987	1483595912	1f	288
25459	49987	1483595912	in	288
25460	49987	1483595912	out	643
25461	49987	1483595951	1f-d	83
25465	49987	1483595979	1f-c	221
25504	40524	1483596254	out	321
25584	19094	1483596741	1f	81
25585	19094	1483596741	out	688
25586	19094	1483596741	in	276
26019	5491	1483600332	out	364
26045	5491	1483600452	in	191
26046	5491	1483600452	1f	191
26049	5491	1483600459	1f-c	167
26050	5491	1483600462	1f-d	181
26051	5491	1483600469	1f-e	91
26057	5491	1483600490	1f-f	48
26062	5491	1483600532	b1	5
26168	40524	1483600954	out	1071
26214	20170	1483601056	out	1776
26230	20170	1483601150	in	1682
26231	20170	1483601150	1f	1012
26241	20170	1483601190	1f-c	252
26245	20170	1483601220	1f-d	191
26405	20170	1483601875	2f	159
26481	20170	1483602219	b1	492
26492	20170	1483602280	cafe	3
26503	20170	1483602340	b1_only	370
26504	20170	1483602340	b1-b	128
26572	20170	1483602709	b1-a	2
26586	20170	1483602830	2f	2
26587	20170	1483602831	2f-e	2
26756	34632	1483603763	out	2733
26762	34632	1483603805	in	2675
26763	34632	1483603805	2f	574
26778	34632	1483603926	2f-c	38
26789	34632	1483604000	2f-d	222
26804	34632	1483604060	2f-e	319
26837	34632	1483604443	1f	65
26840	34632	1483604448	1f-f	61
26888	6779	1483604910	out	1918
26889	6779	1483604910	in	1838
26891	6779	1483604920	1f	51
26915	34632	1483605094	b1	1386
26916	6779	1483605127	b1	998
26918	6779	1483605152	b1_only	795
26919	6779	1483605167	b1-b	706
26929	34632	1483605256	cafe	1224
26958	6779	1483605360	cafe	686
27115	6779	1483606420	1f	328
27117	6779	1483606424	1f-f	57
27292	6779	1483607974	out	663
27297	6779	1483608033	in	52
27298	6779	1483608033	b1	52
27299	6779	1483608037	b1_only	12
27302	6779	1483608045	cafe	24
27760	22857	1483614355	out	697
27761	22857	1483614361	in	663
27762	22857	1483614361	1f-d	635
27763	22857	1483614361	1f	663
27766	22857	1483614393	1f-e	612
27775	22857	1483614473	1f-f	6
27778	22857	1483614497	2f	135
27788	22857	1483614573	2f-b	30
27796	22857	1483614837	1f-c	175
27797	22857	1483614862	b1	115
28030	20170	1483618332	out	2
28257	26055	1483667329	out	2520
28259	26055	1483667360	in	2468
28260	26055	1483667360	1f	89
28272	26055	1483667505	b1	1782
28273	26055	1483667508	cafe	1775
28287	26055	1483667639	b1_only	41
28325	26055	1483668664	b1_only	467
28326	26055	1483668668	b1-a	463
28327	26055	1483668693	b1-b	311
28365	26055	1483669444	1f	383
28376	26055	1483669531	1f-f	271
28378	26055	1483669582	2f	54
28380	26055	1483669604	2f-e	11
28417	15700	1483670203	out	4310
28419	15700	1483670241	in	4248
28420	15700	1483670241	1f-d	6
28421	15700	1483670241	1f	6
28454	15700	1483670645	b1	1500
28455	15700	1483670648	b1_only	359
28483	15700	1483670950	cafe	1195
28573	15700	1483671882	b1_only	225
28611	15700	1483672468	1f	655
28692	15700	1483673699	b1	720
28693	15700	1483673701	cafe	697
28750	15700	1483674344	b1_only	5
28756	15700	1483674484	1f-c	3
28757	15700	1483674484	1f	5
29717	2167	1483682102	out	150
29725	2167	1483682133	in	84
29726	2167	1483682134	1f-c	80
29727	2167	1483682134	1f	83
29728	2167	1483682134	1f-d	83
29732	2167	1483682149	1f-f	32
30779	36517	1483689097	out	1055
30791	36517	1483689156	1f-c	175
30792	36517	1483689156	1f	181
30793	36517	1483689156	in	181
30796	36517	1483689174	1f-d	163
30801	36517	1483689212	1f-f	35
31009	8123	1483690472	out	543
31039	8123	1483690586	in	385
31040	8123	1483690586	1f	174
31043	8123	1483690617	1f-d	95
31047	8123	1483690621	1f-c	117
31076	8123	1483690851	2f	96
31079	8123	1483690924	2f-e	23
31093	10957	1483691213	out	48
31124	36517	1483691907	out	29
31169	10957	1483692418	out	392
31188	8123	1483692584	out	283
31409	14660	1483694465	out	1183
31417	14660	1483694491	in	656
31424	14660	1483694499	1f	647
31429	14660	1483694528	1f-f	416
31457	14660	1483694792	b1	131
31501	14660	1483694952	1f-d	4
31651	10957	1483696602	out	2
31798	36517	1483698138	out	261
31922	36517	1483699581	out	2
32887	25901	1483755456	out	30
33396	7403	1483759601	out	228
33405	7403	1483759676	in	130
33406	7403	1483759676	1f	130
33407	7403	1483759682	1f-d	125
33409	7403	1483759692	1f-c	114
33411	7403	1483759697	2f	12
33412	7403	1483759731	1f-e	69
33576	39033	1483761124	out	29
33713	26407	1483762574	out	1861
33715	26407	1483762616	1f	1789
33716	26407	1483762616	in	1789
33718	26407	1483762618	1f-d	11
33719	26407	1483762620	1f-c	90
33722	26407	1483762634	1f-e	37
33723	26407	1483762645	1f-f	19
33727	26407	1483762685	cafe	1393
33728	26407	1483762685	b1	1443
33730	26407	1483762726	2f	822
33732	26407	1483762752	2f-c	8
33736	26407	1483762769	2f-e	221
33751	26407	1483762850	2f-d	12
33775	26407	1483763012	b1_only	999
33779	26407	1483763018	b1-a	989
33784	26407	1483763043	b1-b	956
33785	36478	1483763049	out	54
33800	26407	1483763115	b1-c	811
33876	26407	1483763545	1f-e	852
33878	26407	1483763553	1f-f	840
33918	39033	1483763807	out	73
33980	26407	1483764144	1f-c	261
33981	26407	1483764149	1f-d	256
33987	7403	1483764207	out	38
34350	23180	1483766808	out	1785
34351	41962	1483766819	out	276
34357	41962	1483766836	in	212
34360	23180	1483766838	in	1409
34361	23180	1483766838	1f	565
34368	23180	1483766856	1f-e	7
34423	8123	1483767258	out	4
34447	23180	1483767407	2f-a	19
34448	23180	1483767407	2f	19
34546	23180	1483767809	b1	437
34550	23180	1483767818	b1_only	428
34551	23180	1483767836	b1-b	401
34552	23180	1483767840	b1-c	381
34885	26407	1483769501	out	1148
35165	41962	1483771267	out	227
35565	41962	1483773654	out	52
35622	26407	1483774046	out	5
35841	25901	1483775968	out	44
37904	13836	1483839851	out	782
37961	13836	1483840127	1f	506
37962	13836	1483840127	1f-d	142
37963	13836	1483840127	in	506
39776	11456	1483854006	out	3625
39813	11456	1483854129	in	3295
39814	11456	1483854129	1f	375
39837	41238	1483854231	out	2271
39841	41238	1483854234	in	2267
39851	41238	1483854277	b1_only	193
39852	41238	1483854277	b1	2224
39857	11456	1483854285	1f-c	27
39888	41238	1483854471	cafe	2031
39962	11456	1483854956	2f	895
39964	11456	1483854956	2f-e	481
40021	11456	1483855303	2f-c	534
40051	11456	1483855438	2f-d	278
40077	41238	1483855581	b1_only	779
40179	11456	1483855927	b1	904
40196	11456	1483855959	cafe	861
40200	11456	1483855965	b1_only	803
40201	11456	1483855968	b1-a	436
40208	11456	1483856003	b1-b	269
40433	11456	1483857127	1f-d	223
40434	11456	1483857127	1f	297
40438	11456	1483857152	1f-c	263
40884	10957	1483859450	out	638
40917	21825	1483859676	out	278
40924	21825	1483859766	in	98
40925	21825	1483859766	1f	98
41012	12126	1483860326	out	864
41017	12126	1483860343	in	360
41018	12126	1483860343	1f-c	346
41019	12126	1483860343	1f	360
41020	12126	1483860344	1f-d	350
41021	12126	1483860352	1f-e	12
41025	12126	1483860392	b1	253
41027	12126	1483860396	cafe	241
41028	12126	1483860396	b1_only	239
41030	12126	1483860400	b1-a	235
41034	41238	1483860418	out	4632
41035	41238	1483860418	in	4632
41036	41238	1483860418	b1	3980
41038	41238	1483860426	cafe	3957
41053	12126	1483860468	b1-b	150
41075	41238	1483860586	b1_only	3780
41081	12126	1483860607	b1-c	7
41089	21825	1483860681	out	42
41389	27357	1483863150	out	502
41408	27357	1483863242	in	338
41409	27357	1483863242	1f	295
41412	27357	1483863281	1f-d	256
41593	41238	1483864913	1f	137
41609	41021	1483865038	out	946
41610	46713	1483865042	out	861
41611	46713	1483865046	1f	21
41612	46713	1483865046	1f-c	3
41613	46713	1483865046	in	555
41614	46713	1483865047	1f-d	2
41615	41238	1483865048	1f-f	2
41616	41021	1483865050	in	605
41617	41021	1483865050	1f	605
41618	41021	1483865050	1f-c	604
41619	41021	1483865051	1f-d	603
41620	46713	1483865053	1f-e	2
41625	41021	1483865067	1f-e	579
41626	46713	1483865071	b1	173
41630	41021	1483865101	b1	405
41631	46713	1483865106	cafe	35
41632	46713	1483865108	b1_only	124
41633	41021	1483865111	cafe	277
41634	46713	1483865112	b1-a	34
41635	41021	1483865114	b1_only	269
41636	46713	1483865118	b1-b	6
41637	41021	1483865121	b1-a	261
41638	41021	1483865126	b1-b	223
41641	41021	1483865134	b1-c	149
41652	12126	1483865261	out	204
41674	41021	1483865416	2f	170
41675	41021	1483865419	2f-e	147
41676	41021	1483865424	2f-a	3
41686	41021	1483865530	2f-c	43
41687	41021	1483865531	2f-d	40
41691	41021	1483865610	1f-f	32
41844	15636	1483866508	out	1844
41845	15636	1483866508	in	1837
41846	15636	1483866509	1f	1836
41854	27357	1483866595	out	1770
41873	27357	1483866652	in	1590
41874	27357	1483866652	1f	39
41886	15636	1483866671	2f	66
41911	15636	1483866804	b1_only	372
41912	15636	1483866804	b1	402
41953	27357	1483866940	2f	288
41978	15636	1483867069	cafe	23
42019	27357	1483867423	b1	513
42027	3449	1483867533	out	261
42031	27357	1483867549	b1_only	387
42033	3449	1483867566	1f	159
42034	3449	1483867566	in	159
42035	3449	1483867567	1f-c	153
42037	3449	1483867570	1f-d	150
42038	3449	1483867584	b1_only	98
42039	3449	1483867584	b1-b	90
42040	3449	1483867584	b1	98
42045	3449	1483867630	1f-e	80
42048	3449	1483867638	1f-f	20
42068	27357	1483867739	b1-b	136
42083	15636	1483867870	1f-c	98
42096	15636	1483867925	1f-d	102
42106	27357	1483867999	1f	25
42141	15636	1483868332	1f-e	13
42576	48446	1483874489	out	81
42717	10322	1483875588	out	1898
42719	10322	1483875598	in	1854
42720	10322	1483875598	1f	300
42722	10322	1483875606	1f-c	104
42725	10322	1483875608	1f-d	72
42733	10322	1483875745	1f-e	10
42739	10322	1483875802	1f-f	45
42744	10322	1483875867	2f	483
42748	10322	1483875946	2f-e	388
42753	10322	1483875952	2f-c	336
42755	10322	1483875964	2f-d	362
42764	10322	1483876165	b1	1139
42771	10322	1483876286	2f-a	65
42774	10322	1483876385	cafe	919
42776	10322	1483876389	b1_only	658
42778	10322	1483876394	b1-a	616
42783	10322	1483876517	b1-b	315
42785	10322	1483876531	b1-c	119
42787	10322	1483876623	1f-e	820
