exp_id,store_id,all_data,max_num_histories,previous_visits,multi_head,num_total_epoch,train_size,test_size,training_length,train_censored_size,train_revisit_ratio,test_revisit_ratio,train_censored_revisit_ratio,c_nll_date,c_nll_week,c_nll_month,c_nll_season,c_rmse,c_ce,c_rank,time_start,time_end,time_run,test_acc_cph_baseline,test_fscore_cph_baseline,test_cindex_cph_baseline,test_RMSE_cph_baseline,test_acc_majority_baseline,test_fscore_majority_baseline,test_cindex_majority_baseline,test_RMSE_train_average_baseline,test_RMSE_test_average_baseline,test_acc_pp_baseline,test_fscore_pp_baseline,test_cindex_pp_baseline,test_RMSE_pp_baseline,test_acc_hp_baseline,test_fscore_hp_baseline,test_cindex_hp_baseline,test_RMSE_hp_baseline,test_acc_xgb_baseline,test_fscore_xgb_baseline,test_cindex_xgb_baseline,test_RMSE_xgb_baseline,test_acc_WSDM17,test_fscore_WSDM17,test_cindex_WSDM17_interval,test_cindex_WSDM17_censored_prob,test_RMSE_WSDM17,test_acc_AAAI19,test_fscore_AAAI19,test_cindex_AAAI19_interval,test_cindex_AAAI19_censored_prob,test_RMSE_AAAI19,test_acc_SurvRev,test_fscore_SurvRev,test_cindex_SurvRev_interval,test_cindex_SurvRev_censored_prob,test_RMSE_SurvRev,train_censored_acc_cph_baseline,train_censored_fscore_cph_baseline,train_censored_cindex_cph_baseline,train_censored_RMSE_cph_baseline,train_censored_acc_majority_baseline,train_censored_fscore_majority_baseline,train_censored_cindex_majority_baseline,train_censored_RMSE_train_average_baseline,train_censored_RMSE_test_average_baseline,train_censored_acc_pp_baseline,train_censored_fscore_pp_baseline,train_censored_cindex_pp_baseline,train_censored_RMSE_pp_baseline,train_censored_acc_hp_baseline,train_censored_fscore_hp_baseline,train_censored_cindex_hp_baseline,train_censored_RMSE_hp_baseline,train_censored_acc_xgb_baseline,train_censored_fscore_xgb_baseline,train_censored_cindex_xgb_baseline,train_censored_RMSE_xgb_baseline,train_censored_acc_WSDM17,train_censored_fscore_WSDM17,train_censored_cindex_WSDM17_interval,train_censored_cindex_WSDM17_censored_prob,train_censored_RMSE_WSDM17,train_censored_acc_AAAI19,train_censored_fscore_AAAI19,train_censored_cindex_AAAI19_interval,train_censored_cindex_AAAI19_censored_prob,train_censored_RMSE_AAAI19,train_censored_acc_SurvRev,train_censored_fscore_SurvRev,train_censored_cindex_SurvRev_interval,train_censored_cindex_SurvRev_censored_prob,train_censored_RMSE_SurvRev
T3WP3BEUFF,store_D,1000,5,False,False,10,247,778,60,222,0.10121457489878542,0.14781491002570693,0.26126126126126126,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557240564.5202892,1557240679.7155461,115.19525694847107,nan,nan,nan,nan,0.8521850899742931,0.0,0.5,51.185218090806345,46.69268358226395,0.4652956298200514,0.1510204081632653,0.5175467712733857,207.44917524823074,0.455012853470437,0.14859437751004015,0.5414604707302354,142.43544794092796,0.8367609254498715,0.030534351145038167,0.4589770669885335,58.85184196764183,0.8406169665809768,0.15068493150684933,0.42978273989136995,0.4386768255884128,186.3210925157544,0.15295629820051415,0.25871766029246346,0.5052353651176825,0.5035606517803259,66.77842950064097,0.6889460154241646,0.19333333333333333,0.4851538925769463,0.48694930597465297,270.3894518649087,0.26126126126126126,0.41428571428571426,0.529803709706465,75.55219605929855,0.7387387387387387,0.0,0.5,94.2944358165673,58.85569423013829,0.7342342342342343,0.03278688524590164,0.5469115793264901,87.94986393314326,0.7207207207207207,0.03125,0.5786061588330632,92.92340508133402,0.7387387387387387,0.0,0.5408788042499549,108.39062955039826,0.26126126126126126,0.41428571428571426,0.5491626148028093,0.4800108049702863,141.836313276181,0.26126126126126126,0.41428571428571426,0.4860435800468215,0.5310642895732036,116.2030017315996,0.26126126126126126,0.41428571428571426,0.4871240770754547,0.520259319286872,67.6099063632067
FW1TB8USEQ,store_D,1000,5,False,False,10,247,778,60,222,0.10121457489878542,0.14781491002570693,0.26126126126126126,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557240681.957942,1557240798.7703228,116.81238079071045,nan,nan,nan,nan,0.8521850899742931,0.0,0.5,51.185218090806345,46.69268358226395,0.480719794344473,0.15481171548117156,0.5159776704888352,166.37316572560448,0.42287917737789205,0.1348747591522158,0.5761919130959565,147.93978855828058,0.8367609254498715,0.030534351145038167,0.4589770669885335,58.85184196764183,0.8406169665809768,0.1388888888888889,0.43452021726010864,0.5055823777911889,187.28017066735973,0.15167095115681234,0.2584269662921348,0.4782438141219071,0.4701795413397707,66.80463306077455,0.6850899742930592,0.1914191419141914,0.4849577549788775,0.4860440555220278,270.4200050888602,0.26126126126126126,0.41428571428571426,0.529803709706465,75.55219605929855,0.7387387387387387,0.0,0.5,94.2944358165673,58.85569423013829,0.7342342342342343,0.0,0.5147667927246533,90.44267663729296,0.7297297297297297,0.0,0.551953898793445,91.24354527938539,0.7387387387387387,0.0,0.5408788042499549,108.39062955039826,0.26126126126126126,0.41428571428571426,0.3617864217540068,0.5471817035836485,141.3221310952789,0.26126126126126126,0.41428571428571426,0.5470916621645957,0.4723572843508014,116.56151838763776,0.26126126126126126,0.41428571428571426,0.4574104087880425,0.49648838465694217,69.28162928992013
9GAZUDXGID,store_D,1000,5,False,False,10,247,778,60,222,0.10121457489878542,0.14781491002570693,0.26126126126126126,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557240801.0780306,1557240910.6874623,109.60943174362183,nan,nan,nan,nan,0.8521850899742931,0.0,0.5,51.185218090806345,46.69268358226395,0.4768637532133676,0.16768916155419222,0.4872057936028968,162.95616212879546,0.45758354755784064,0.1593625498007968,0.5326946288473144,152.81887142496922,0.8367609254498715,0.030534351145038167,0.4589770669885335,58.85184196764183,0.8419023136246787,0.12765957446808512,0.43129149064574535,0.49502112251056124,188.13685929169577,0.15167095115681234,0.2584269662921348,0.5186179843089922,0.4977293301146651,66.75680470778485,0.6825192802056556,0.20578778135048229,0.4859987929993965,0.4845353047676524,269.9885560948406,0.26126126126126126,0.41428571428571426,0.529803709706465,75.55219605929855,0.7387387387387387,0.0,0.5,94.2944358165673,58.85569423013829,0.7252252252252253,0.0,0.4977489645236809,87.24713781367248,0.7387387387387387,0.06451612903225806,0.5099945975148569,102.43030829277157,0.7387387387387387,0.0,0.5408788042499549,108.39062955039826,0.26126126126126126,0.41428571428571426,0.4120295335854493,0.4066270484422834,139.8650665824244,0.26126126126126126,0.41428571428571426,0.4330091842247434,0.4830722132180803,115.96360489754949,0.26126126126126126,0.41428571428571426,0.4620025211597335,0.4421033675490726,62.11619934326224
TGLPEC0W8W,store_E,1000,5,True,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557240913.1983488,1557241074.7649503,161.56660151481628,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.4628330995792426,0.24754420432220042,0.5233871383631582,156.63334870590526,0.45722300140252453,0.23968565815324164,0.5135784642359857,202.24423449305445,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.2472727272727273,0.5671445515961013,0.5035841369707597,185.6125100369818,0.2650771388499299,0.4164810690423163,0.4852715177144036,0.4603321128358517,66.63343829538704,0.5974754558204769,0.3774403470715835,0.4854313856943943,0.4840441441906039,224.28486846652743,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6480836236933798,0.03809523809523809,0.4844692086989064,91.92428077586224,0.6376306620209059,0.0,0.5401056176972016,89.96526753972208,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.4702066613996424,0.5038463137760406,156.4972176309553,0.3588850174216028,0.5282051282051282,0.5097925069649466,0.5099380431618779,107.97180302981658,0.3588850174216028,0.5282051282051282,0.5405630171732713,0.5586510873632999,65.75963506444698
HI5XLQWLG0,store_E,1000,5,True,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557241077.3092344,1557241243.0248816,165.71564722061157,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.4544179523141655,0.22664015904572565,0.5077819607034191,170.29247143100505,0.46563814866760167,0.23952095808383236,0.525068330668867,183.05602825525105,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.26334519572953735,0.4342169047496261,0.47249755040998404,184.5626390833169,0.2650771388499299,0.4164810690423163,0.5341086070857615,0.5154865659326492,66.67163759995773,0.5806451612903226,0.3757828810020877,0.5016347790211954,0.5085658295085349,223.48932752758793,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6376306620209059,0.0,0.5612707389080627,88.03618311209266,0.6376306620209059,0.0,0.5352821323131939,81.90308978497427,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.3925734957794503,0.5432658322591376,157.02104142762462,0.3588850174216028,0.5282051282051282,0.5085450538483929,0.5005197721318974,108.26520428663119,0.3588850174216028,0.5282051282051282,0.6351615451785937,0.6263046280510625,63.08111844477904
XL89EMOVN5,store_E,1000,5,True,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557241245.3054595,1557241417.074136,171.76867651939392,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.4488078541374474,0.24277456647398846,0.5338868547264195,186.49759045765455,0.44600280504908835,0.24184261036468327,0.5153112268578206,176.8709434326517,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.24175824175824176,0.43125676860399154,0.5048321386210097,186.1863281875221,0.26367461430575034,0.4160177975528365,0.4446856789232118,0.4912382032901862,66.7409342716565,0.576437587657784,0.3786008230452675,0.4914238564282399,0.49242432056108504,223.2725811868512,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6376306620209059,0.0,0.5684643852135224,93.76087869683309,0.6411149825783972,0.0,0.5593579774626803,88.77613714754936,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.561021248284752,0.38941328121751423,157.097595683354,0.3588850174216028,0.5282051282051282,0.5179009522225456,0.4848642355191484,108.15470804483728,0.3588850174216028,0.5282051282051282,0.569919747182835,0.5525385670921867,66.83028489608249
L8O48J87QW,store_E,1000,5,True,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557241419.3323016,1557241590.421189,171.08888745307922,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.45021037868162694,0.24324324324324326,0.5401578051673457,167.0943906637561,0.4796633941093969,0.22222222222222224,0.5023877056366356,185.17162827984797,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.26334519572953735,0.5845289051621887,0.527476664431953,184.47179723565972,0.2664796633941094,0.41694537346711263,0.5044350471868393,0.49883966788716416,66.63716941230777,0.5820476858345021,0.3868312757201646,0.48640090763756383,0.4885152905987314,223.18105965770013,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6341463414634146,0.0,0.5201047860617906,90.35754330999433,0.6411149825783972,0.037383177570093455,0.5019335523306583,93.26392224916763,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.5365295854297476,0.4059628258971267,156.85208205358052,0.3588850174216028,0.5282051282051282,0.4743648384548214,0.4802070772173479,108.2370652248539,0.3588850174216028,0.5282051282051282,0.5607301758908895,0.5431410869474822,71.34712384691335
NJUJ985KR7,store_E,1000,5,True,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557241592.6647754,1557241764.9066896,172.24191427230835,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.453015427769986,0.23529411764705882,0.5021401681192306,218.53697346869293,0.47685834502103785,0.2464646464646465,0.5122788922696097,183.07813174411643,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.26334519572953735,0.5685472641947296,0.5357640142334072,183.94329342101514,0.26367461430575034,0.4160177975528365,0.49066577278118717,0.5491516682997267,66.74374425493157,0.5946704067321178,0.3811563169164882,0.518807694291166,0.5187045536589139,223.79197595318846,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6341463414634146,0.0,0.5608965029730966,85.27418297804253,0.6411149825783972,0.037383177570093455,0.5504594785645973,93.7562962209059,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.40255312071187993,0.42421722316936256,156.37648713325922,0.3588850174216028,0.5282051282051282,0.467711755166535,0.5103330699821198,108.14093231141925,0.3588850174216028,0.5282051282051282,0.5298349203709094,0.5437232317352073,66.86143874646687
NEWKP45B6G,store_E,1000,5,False,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557241767.231804,1557241928.7467878,161.5149838924408,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.4670406732117812,0.24901185770750986,0.5000360992212882,227.02805537541076,0.43338008415147267,0.207843137254902,0.5286782527976897,177.972103664651,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7082748948106592,0.2408759124087591,0.4972977154349956,0.4995616523129287,185.77663898453744,0.2650771388499299,0.4164810690423163,0.501340828219277,0.5167706668041875,66.72103515608012,0.5904628330995793,0.37339055793991416,0.4880202155639214,0.48763859522458874,223.84873090606328,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6376306620209059,0.0,0.5194810595035136,95.03666741178043,0.6411149825783972,0.0,0.5126200673624683,87.65822389438382,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.495446796124579,0.47220258638612833,157.07887293927146,0.3588850174216028,0.5282051282051282,0.49054014719946776,0.5205829764231361,107.72803973389111,0.3588850174216028,0.5282051282051282,0.5149486465133686,0.51544762775999,66.48230791603022
X7U4CWHMNN,store_E,1000,5,False,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557241931.0113506,1557242094.528771,163.51742029190063,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.4670406732117812,0.24302788844621515,0.5238822133979681,183.27765351193887,0.44039270687237025,0.24858757062146897,0.5104945593316487,211.17059435042492,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7110799438990182,0.2536231884057971,0.42968903099376,0.45949151668299726,185.31126046528198,0.2650771388499299,0.4164810690423163,0.47551441390335725,0.5032592439791655,66.69428121455907,0.5806451612903226,0.3757828810020877,0.5006033726986746,0.49610644113248414,223.2436333950092,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.627177700348432,0.0,0.5309992099463595,86.60072584188939,0.6445993031358885,0.03773584905660377,0.47931306915048444,92.09868208090845,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.585762401763067,0.570917709676078,158.2663416458777,0.3588850174216028,0.5282051282051282,0.5038463137760406,0.48130899413697037,107.8781233868251,0.3588850174216028,0.5282051282051282,0.507921327290116,0.5036384049232816,71.69569535706232
UOQM18KATJ,store_E,1000,5,False,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557242096.7420974,1557242259.1514857,162.4093883037567,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.42075736325385693,0.20116054158607347,0.579175906348306,198.84040744809386,0.44600280504908835,0.2178217821782178,0.5134959517301841,190.92098015924313,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.2472727272727273,0.5759888608117167,0.45808364705275645,185.66093501163363,0.26367461430575034,0.4160177975528365,0.503279872105616,0.4663916249806611,66.5737552961905,0.5876577840112202,0.38749999999999996,0.5037801041720386,0.4934505698519932,223.15161776214157,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6306620209059234,0.0,0.5245124537402802,85.45406054624118,0.6411149825783972,0.019047619047619046,0.5617281383841324,87.57837220311387,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.5083787267661857,0.3747764979832841,157.15833891384042,0.3588850174216028,0.5282051282051282,0.5038047320054888,0.5024741153478315,108.13923430034923,0.3588850174216028,0.5282051282051282,0.5201463678323422,0.4915381096927107,68.40454230635892
X4KF76W4QV,store_E,1000,5,False,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557242261.4569502,1557242424.4843283,163.0273780822754,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.4417952314165498,0.2196078431372549,0.5518126966118302,161.57783878599435,0.4488078541374474,0.2186878727634195,0.538486926924862,230.19374800350434,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.24175824175824176,0.44027125986282295,0.49513691918931463,186.1604074035935,0.26367461430575034,0.4160177975528365,0.49815378268268784,0.5042648651436233,66.66622509443914,0.5890603085553997,0.38054968287526425,0.49473467072353156,0.48792223196328194,223.58628970078357,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6341463414634146,0.0,0.5561145993596407,84.38718327148693,0.6376306620209059,0.037037037037037035,0.5640567175350326,82.30903690427826,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.44346958293484134,0.5094182710299805,155.86046627558474,0.3588850174216028,0.5282051282051282,0.5048858580398353,0.491683645889642,107.96302113965623,0.3588850174216028,0.5282051282051282,0.47033140671129775,0.4724104952388873,68.5945133598684
2T8BS9YQG5,store_E,1000,5,False,False,10,361,713,60,287,0.20498614958448755,0.26227208976157085,0.3588850174216028,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557242426.8832457,1557242586.4508562,159.56761050224304,nan,nan,nan,nan,0.7377279102384292,0.0,0.5,52.451929272291196,45.56394989645563,0.46563814866760167,0.23952095808383236,0.49684905368469906,260.653336068721,0.4838709677419355,0.25506072874493935,0.5073384559847351,207.79477882178463,0.7391304347826086,0.0970873786407767,0.4720592027229127,62.44498768436676,0.7096774193548387,0.24175824175824176,0.5587231189727193,0.4912743025114744,186.1491410142036,0.2650771388499299,0.4164810690423163,0.4832293331958125,0.47708730854520137,66.70648957002179,0.5876577840112202,0.3900414937759336,0.5289154762518694,0.4977979475014182,222.98400311535173,nan,nan,nan,nan,0.6411149825783972,0.0,0.5,91.15797315403117,65.53655745124313,0.6376306620209059,0.0,0.5160297725477151,84.95018612694466,0.6376306620209059,0.0,0.526924196432284,93.63328169443622,0.6411149825783972,0.019047619047619046,0.5423510333069982,98.7737225012189,0.3588850174216028,0.5282051282051282,0.5181088610753046,0.3849224499979209,157.09924473415478,0.3588850174216028,0.5282051282051282,0.5315813547340846,0.5033057507588673,107.63250517469586,0.3588850174216028,0.5282051282051282,0.47249365877999083,0.47631918167075554,68.19750922945107
4ZT32R2GB4,store_A,5000,5,True,False,10,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557242588.7973464,1557244232.162087,1643.3647406101227,0.7257383966244726,0.2837465564738292,0.602185169415869,113.52657324832126,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3401898734177215,0.24043715846994534,0.5068672828908514,318.6521116649353,0.334915611814346,0.2435512897420516,0.4961222742609659,344.3293727262522,0.8333333333333334,0.20202020202020204,0.5130718729827356,40.49338208470645,0.8285864978902954,0.0,0.5072129361296909,0.4972084495048689,194.86597921660282,0.18934599156118143,0.2965675057208238,0.5042645826752187,0.528100921589364,58.63344340909235,0.4831223628691983,0.34926958831341304,0.5432924958910758,0.4332843467153786,52.5029908201385,0.1958762886597938,0.3275862068965517,0.5778189845814314,81.22521777481292,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.7016752577319587,0.16576576576576577,0.5450723993708696,178.9619356750191,0.6942654639175257,0.1769297484822203,0.5401904190334397,179.4001574666185,0.8038015463917526,0.06738131699846862,0.6514099972236702,153.7128870591335,0.28382731958762886,0.29045643153526973,0.5480846851109858,0.5785364702653799,96.818800151207,0.1958762886597938,0.3275862068965517,0.4862119641218687,0.5008085339119384,184.26801208649522,0.1958762886597938,0.3275862068965517,0.553179859362547,0.519164369622464,123.718583104822
32HCBVG8E9,store_C,50000,5,True,False,10,69567,12561,180,36354,0.47742464099357457,0.30156834646923014,0.24195411784122792,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557239167.906585,1557244700.573403,5532.666817903519,nan,nan,nan,nan,0.6984316535307699,0.0,0.5,46.8830177162742,21.6035025377478,0.39781864501233977,0.41851168511685116,0.4956683372936457,321.41835186392814,0.39686330706153966,0.4141664089081349,0.5042361401104591,315.26390937142895,0.7047209617068705,0.4677859090256852,0.4879288114084506,25.667480723836185,0.6984316535307699,0.0,0.5009792719405827,0.5000186627503196,218.24201779635004,0.30339941087493033,0.46384803921568624,0.5092147561168718,0.5037408299233803,25.343001437659144,0.5143698750099515,0.4306514840395744,0.477093001656448,0.5138443218178741,56.4726767128246,nan,nan,nan,nan,0.7580458821587721,0.0,0.5,79.8620448031806,62.62036768149912,0.6376739836056555,0.19358393534957757,0.5866793359604378,142.80994206421602,0.6508224679540078,0.2336392175802946,0.5341142251223768,160.92479887455818,0.6454860538042582,0.32132701421800947,0.7212320529972326,104.64073523301785,0.4623975353468669,0.18150598877627944,0.612057354814747,0.44123648013212363,139.74058735494543,0.24195411784122792,0.38963455149501663,0.5012899871292897,0.5017913557602387,121.72740948263986,0.24195411784122792,0.38963455149501663,0.6595946983915313,0.6442116923011052,83.47740789417344
AYI9IJVPM7,store_A,5000,5,True,False,10,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557244234.5754724,1557245862.4879427,1627.9124703407288,0.7257383966244726,0.2837465564738292,0.602185169415869,113.52657324832126,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3707805907172996,0.25669781931464175,0.47188992203344826,353.99251138896085,0.35654008438818563,0.24504950495049505,0.4895937773260632,299.5076522967589,0.8333333333333334,0.20202020202020204,0.5130718729827356,40.49338208470645,0.8285864978902954,0.0,0.48616471406923134,0.4766157572095025,193.31289906723683,0.19145569620253164,0.2977553825011452,0.5132080740934042,0.4923475577652946,58.546755842117165,0.4541139240506329,0.34118395926161676,0.43661383437029305,0.44734510843439684,50.741175584773174,0.1958762886597938,0.3275862068965517,0.5778189845814314,81.22521777481292,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6903994845360825,0.18073316283034951,0.5187966501946316,188.51373083379173,0.6926546391752577,0.1587301587301587,0.533366931411831,174.54411477462406,0.8038015463917526,0.06738131699846862,0.6514099972236702,153.7128870591335,0.28350515463917525,0.2917197452229299,0.44405182567726736,0.4299412738929465,96.70157465257263,0.1958762886597938,0.3275862068965517,0.48620266694365843,0.4801639893999345,184.16355607854746,0.1958762886597938,0.3275862068965517,0.52477890348439,0.5323250062675805,126.28465842647007
K9WVC0NWMX,store_A,5000,5,True,False,10,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557245864.6595595,1557247524.6379657,1659.9784061908722,0.7257383966244726,0.2837465564738292,0.602185169415869,113.52657324832126,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3491561181434599,0.24479804161566707,0.4934646357822064,359.0936742680181,0.354957805907173,0.25472273004265694,0.4879708094695253,323.3622449890315,0.8333333333333334,0.20202020202020204,0.5130718729827356,40.49338208470645,0.8285864978902954,0.0,0.5188861724969899,0.5008114839282689,191.90204557567327,0.19356540084388185,0.2976573265962334,0.5051596185453263,0.48660307562709737,58.587898644336086,0.49156118143459915,0.353887399463807,0.5700737546182477,0.4626030664707202,53.81492966707823,0.1958762886597938,0.3275862068965517,0.5778189845814314,81.22521777481292,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.7003865979381443,0.18706293706293706,0.5194051344788739,182.65065720839138,0.6907216494845361,0.16666666666666669,0.5484911962134196,174.54171477610643,0.8038015463917526,0.06738131699846862,0.6514099972236702,153.7128870591335,0.28350515463917525,0.29126832377310385,0.4199900872844738,0.43576707811489135,96.77244716397905,0.1958762886597938,0.3275862068965517,0.4846593353607594,0.4913965836396593,184.32792300491283,0.1958762886597938,0.3275862068965517,0.556382256367445,0.5450621404156031,124.76275757179232
8BMARLZ9AV,store_A,5000,5,True,False,10,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.125,0.125,0.25,0.25,0.25,1557247527.0167654,1557249177.978885,1650.9621195793152,0.7257383966244726,0.2837465564738292,0.602185169415869,113.52657324832126,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3681434599156118,0.25682382133995035,0.48759539800482543,333.3886535340735,0.3575949367088608,0.2536764705882353,0.4944237662926287,329.664447641881,0.8333333333333334,0.20202020202020204,0.5130718729827356,40.49338208470645,0.8285864978902954,0.0,0.5148539328929116,0.5131268112458625,190.75123935153215,0.19198312236286919,0.2978918423464711,0.5077920769868194,0.4683967641363018,58.56417742856884,0.44936708860759494,0.33333333333333337,0.4084488181406145,0.4347253315753089,51.91073778612672,0.1958762886597938,0.3275862068965517,0.5778189845814314,81.22521777481292,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.7055412371134021,0.18971631205673758,0.5276764171624627,192.96833911115445,0.6926546391752577,0.17900172117039587,0.5261516799359841,181.86283735501914,0.8038015463917526,0.06738131699846862,0.6514099972236702,153.7128870591335,0.2857603092783505,0.2910137511992325,0.4537991155498191,0.4712790929544701,97.50404953028536,0.1958762886597938,0.3275862068965517,0.48205869020071007,0.4857243431543595,184.1876571221107,0.1958762886597938,0.3275862068965517,0.5677337903697904,0.6150166740082316,129.83847140246263
