exp_id,store_id,all_data,max_num_histories,previous_visits,multi_head,num_total_epoch,train_size,test_size,training_length,train_censored_size,train_revisit_ratio,test_revisit_ratio,train_censored_revisit_ratio,c_nll_date,c_nll_week,c_nll_month,c_nll_season,c_rmse,c_ce,c_rank,time_start,time_end,time_run,test_acc_cph_baseline,test_fscore_cph_baseline,test_cindex_cph_baseline,test_RMSE_cph_baseline,test_acc_majority_baseline,test_fscore_majority_baseline,test_cindex_majority_baseline,test_RMSE_train_average_baseline,test_RMSE_test_average_baseline,test_acc_pp_baseline,test_fscore_pp_baseline,test_cindex_pp_baseline,test_RMSE_pp_baseline,test_acc_hp_baseline,test_fscore_hp_baseline,test_cindex_hp_baseline,test_RMSE_hp_baseline,test_acc_xgb_baseline,test_fscore_xgb_baseline,test_cindex_xgb_baseline,test_RMSE_xgb_baseline,test_acc_WSDM17,test_fscore_WSDM17,test_cindex_WSDM17_interval,test_cindex_WSDM17_censored_prob,test_RMSE_WSDM17,test_acc_AAAI19,test_fscore_AAAI19,test_cindex_AAAI19_interval,test_cindex_AAAI19_censored_prob,test_RMSE_AAAI19,test_acc_SurvRev,test_fscore_SurvRev,test_cindex_SurvRev_interval,test_cindex_SurvRev_censored_prob,test_RMSE_SurvRev,train_censored_acc_majority_baseline,train_censored_fscore_majority_baseline,train_censored_cindex_majority_baseline,train_censored_RMSE_train_average_baseline,train_censored_RMSE_test_average_baseline,train_censored_acc_pp_baseline,train_censored_fscore_pp_baseline,train_censored_cindex_pp_baseline,train_censored_RMSE_pp_baseline,train_censored_acc_hp_baseline,train_censored_fscore_hp_baseline,train_censored_cindex_hp_baseline,train_censored_RMSE_hp_baseline,train_censored_acc_xgb_baseline,train_censored_fscore_xgb_baseline,train_censored_cindex_xgb_baseline,train_censored_RMSE_xgb_baseline,train_censored_acc_WSDM17,train_censored_fscore_WSDM17,train_censored_cindex_WSDM17_interval,train_censored_cindex_WSDM17_censored_prob,train_censored_RMSE_WSDM17,train_censored_acc_AAAI19,train_censored_fscore_AAAI19,train_censored_cindex_AAAI19_interval,train_censored_cindex_AAAI19_censored_prob,train_censored_RMSE_AAAI19,train_censored_acc_SurvRev,train_censored_fscore_SurvRev,train_censored_cindex_SurvRev_interval,train_censored_cindex_SurvRev_censored_prob,train_censored_RMSE_SurvRev
7RCPKDVP4N,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556837756.6930418,1556839116.0886059,1359.3955640792847,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.31708749266001174,0.240365774003919,0.4840950650517235,313.2198912071075,0.3253082795067528,0.2445759368836292,0.5070272193559865,304.18730429193454,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.46625943111458495,0.49955669751313136,205.2517674725652,0.17204932472108045,0.27692307692307694,0.4989894453177633,0.5000889521437467,36.80242298906247,0.2912507339988256,0.3002898550724638,0.5654381549283862,0.4931944318874478,26.95577550136078,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.6220806794055201,0.18134034165571616,0.5973371775069595,156.93288129762698,0.6266302699423718,0.190664036817883,0.5898192814457485,157.73849627274103,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.4825599029420686,0.17103984450923226,0.46249592047059246,0.5709133888972684,137.88415866806545,0.21686381558993023,0.3564307078763709,0.4893464501919021,0.5026384898409864,126.39768969559125,0.21686381558993023,0.3564307078763709,0.6879061463858654,0.6607069187242123,112.41974163265108
1OD5PQC5AO,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556838230.4100316,1556839598.816649,1368.4066174030304,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.3106283029947152,0.23766233766233766,0.5061785284107314,303.7634802348199,0.31356429829712273,0.23344262295081966,0.5029295878161811,292.9831372543492,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.5094595501063051,0.4935808633315932,204.52873093305968,0.17322372284204346,0.27720739219712526,0.5059685430222147,0.49085542797646997,36.650103945499374,0.2918379330593071,0.3012746234067208,0.45885598793750604,0.4842802604985403,28.47176205506293,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.6308765544434334,0.17936614969656106,0.583593696213934,148.05318346479285,0.6360327570518653,0.2010652463382157,0.5685148095457572,158.60668669410398,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.48346982104943886,0.17128953771289537,0.356736649756437,0.5993510592061249,138.23534284866477,0.21686381558993023,0.3564307078763709,0.5071024541292721,0.5088178272676008,126.39369728105437,0.21686381558993023,0.3564307078763709,0.6420341046030756,0.6636814934677603,116.29802560789365
EPGYUZ9XYW,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556839118.3045633,1556840460.5899549,1342.2853915691376,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.31356429829712273,0.22531477799867458,0.534022007635302,264.5444336215699,0.3311802701115678,0.2298850574712644,0.49769745188563963,296.2863879169477,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.49336358678375297,0.4979613918531502,201.80539757057875,0.17263652378156194,0.2770651616213443,0.5227411259299873,0.5112881728646381,36.818635614017204,0.276570757486788,0.296,0.5055135746804285,0.4918441091807362,28.00143522652892,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.637852593266606,0.19865771812080538,0.5733708290917614,147.36658970263565,0.6293600242644829,0.1917989417989418,0.5843042306756436,149.17486556275765,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.48346982104943886,0.17128953771289537,0.3592708192641028,0.3592860600180892,138.05023297555357,0.21686381558993023,0.3564307078763709,0.49996268642989544,0.48697099474299094,126.42681271687817,0.21686381558993023,0.3564307078763709,0.6316015457277802,0.6376121837740627,113.40426387024809
XVJ2EJT208,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556839601.0818903,1556840956.6516829,1355.569792509079,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.33235466823253085,0.2504943968358602,0.48662947203257106,336.76761288551205,0.3053435114503817,0.23231667748215445,0.5101186709091492,287.53424349410557,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.4897165488901397,0.4828322362568938,202.61686761558,0.17087492660011744,0.2766393442622951,0.5240826992455109,0.4960467334147999,36.76700109317603,0.2959483264826776,0.3025014543339151,0.5240156205797346,0.5291602625983942,27.430994640521313,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.6466484683045193,0.2186452045606975,0.5656663651800274,179.44366451653684,0.6272368820139521,0.2003903708523097,0.5687549828068529,161.70300842468478,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.4861995753715499,0.17365853658536584,0.6483721560884447,0.4668805277295008,138.35153513602768,0.21686381558993023,0.3564307078763709,0.5024519219904635,0.509624536142397,126.37611068042852,0.21686381558993023,0.3564307078763709,0.5948482047180119,0.6517012097479863,116.16372164448907
8TZVG5DIKL,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556840462.799436,1556841809.740601,1346.941164970398,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.3106283029947152,0.23368146214099217,0.5069076443430811,356.83115347008743,0.3153258954785672,0.23989569752281614,0.5167536258935316,295.0726858036362,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.49443976189990113,0.5030506210609512,205.27878060017406,0.17381092190252495,0.27734976887519264,0.5372417835925584,0.4929348666155313,36.83718872660608,0.2853787433940106,0.29693818601964184,0.4296680189336825,0.4957186312452425,27.541178329906856,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.6317864725508038,0.21168831168831168,0.5765303950561096,166.1046496978779,0.6239005156202608,0.16666666666666666,0.6080650916836461,144.34830456105774,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.4825599029420686,0.17344961240310078,0.5611734960134918,0.5332703031806403,137.5085503950641,0.21686381558993023,0.3564307078763709,0.5031204129929004,0.5105452879004705,126.45463273627645,0.21686381558993023,0.3564307078763709,0.658526702589299,0.6625704950564775,114.73872327209683
5JJ0RIKDA0,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556840958.8777993,1556842324.5813224,1365.703523159027,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.3211978860833823,0.25226390685640365,0.48168606601124003,320.2196920227718,0.31767469172049323,0.23853211009174313,0.5074880206252315,295.79282027471254,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.5137277947742803,0.5300570751951843,204.81046757635906,0.17146212566059893,0.2767811378780113,0.5145400299229179,0.4736687072191227,36.80058396275615,0.26247798003523193,0.2935883014623172,0.4137062129426827,0.5191611667021503,29.0848764808658,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.6287534121929026,0.18940397350993374,0.5865772051925774,146.77371944255643,0.6339096148013346,0.19372077488309952,0.5849375102809397,150.2214480094301,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.48528965726417955,0.17259873232569478,0.562554623650602,0.5905576696992263,138.0334699237427,0.21686381558993023,0.3564307078763709,0.5100108104244655,0.5019334735833062,126.37743161099068,0.21686381558993023,0.3564307078763709,0.6704165928716366,0.6952650656167013,114.8960657130109
UZNTGLT7K2,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556841811.827282,1556843178.0593765,1366.232094526291,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.3217850851438638,0.23357664233576644,0.5120960333176816,280.3200970889659,0.3211978860833823,0.2503242542153048,0.4877610599595778,321.2235818108954,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.49418165485984933,0.5118000122491476,206.09343265565107,0.17322372284204346,0.27720739219712526,0.5076134285655957,0.4943114374958076,36.784262244541374,0.27774515560775104,0.2971428571428571,0.4743569926592608,0.46195035595439815,27.64952868752222,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.6320897785865939,0.19187208527648236,0.5906049685909082,163.89839135584754,0.6333030027297544,0.19667774086378736,0.5812734228053182,169.59533600087053,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.4861995753715499,0.17204301075268819,0.6123798016915135,0.38302484820997346,138.49782856672925,0.21686381558993023,0.3564307078763709,0.510757607369798,0.5074159406724746,126.39210698615337,0.21686381558993023,0.3564307078763709,0.6420919143595757,0.6801346757109155,113.4207535168317
L7NRERGZRI,store_E,5000,5,True,False,5,5123,1703,180,3297,0.3564317782549288,0.15854374633000587,0.21686381558993023,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556842326.752924,1556843679.8291185,1353.076194524765,0.8414562536699941,0.0,0.5855063418503795,131.5499905361402,0.8414562536699941,0.0,0.5,45.846912318482325,26.163257555281184,0.3153258954785672,0.23989569752281614,0.48794771363825934,348.6221730920499,0.3153258954785672,0.2438391699092088,0.5093108104561057,293.6925795501315,0.8361714621256606,0.0970873786407767,0.5098503562460446,25.25970490169744,0.8414562536699941,0.0,0.4865842668447654,0.522044091098661,204.78160043583767,0.17146212566059893,0.2767811378780113,0.5088645915055078,0.50516651549663,36.68197790044625,0.26776277157956546,0.2934844192634561,0.5354948218186485,0.5264042043741123,28.60912852846349,0.7831361844100697,0.0,0.5,79.54980542959255,66.08778911566705,0.6208674552623598,0.17871222076215504,0.5945160613897571,152.10546131438468,0.6248104337276312,0.21059349074664963,0.5770380698268283,167.97304254277014,0.6839551107067031,0.4139482564679415,0.5493414154876542,91.06793068544228,0.4861995753715499,0.17204301075268819,0.6135748870213418,0.6511916955759245,138.40377248626217,0.21686381558993023,0.3564307078763709,0.4756055966150811,0.5047285753100836,126.36639751450049,0.21686381558993023,0.3564307078763709,0.6855948072123452,0.6591954563633564,109.92547067318168
L3185C68OQ,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556843180.2694108,1556844425.3425307,1245.073119878769,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.2478108581436077,0.20829493087557602,0.49432133416011226,414.45738383707123,0.2530647985989492,0.19452313503305005,0.5207075487092457,405.9023619187091,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.45415048464475705,0.4890383799484351,200.72468974640546,0.159369527145359,0.24528301886792453,0.4509643941124637,0.5440504552723475,42.11890457330198,0.31436077057793343,0.27298050139275765,0.4531918018341438,0.5011504193727359,31.897379139657005,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6384136858475894,0.21052631578947367,0.5303611147344366,254.1026379578868,0.6402280974598238,0.20138089758342922,0.5486034762467016,240.037126046782,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.37325038880248834,0.19238476953907818,0.6090732963923536,0.37442523234927577,108.83863963927116,0.15500259201658892,0.26840215439856374,0.483342396352657,0.4867067246474034,175.96236477642418,0.15500259201658892,0.26840215439856374,0.6491724983384465,0.6341041699488349,161.22269203939825
QU2EHAXN46,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556843681.9622822,1556844922.0716636,1240.1093814373016,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.2530647985989492,0.2109158186864015,0.5343494011292059,439.4796489143164,0.26532399299474607,0.22815087396504138,0.5242077608433146,323.0605925966914,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.4731895173134036,0.5092155934858523,200.97454431774878,0.15674255691768826,0.24470588235294116,0.48157697203093897,0.510639339447146,42.35567253065896,0.24956217162872155,0.2592912705272256,0.37366600306778497,0.4887936098691296,34.91417367048074,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.633229652669777,0.21693414499169894,0.546514746746489,213.65630002804443,0.6329704510108864,0.1917808219178082,0.5468558099035932,225.50728093800188,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.3698807672369103,0.192090395480226,0.41824450727384943,0.6361257032310087,107.80051285123547,0.15500259201658892,0.26840215439856374,0.4985829503431242,0.5147233125137992,175.8345603361018,0.15500259201658892,0.26840215439856374,0.6851693429395691,0.6762429747483388,161.74903101200735
0HEXIYUSEE,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556844427.6898787,1556845661.7993236,1234.1094448566437,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.2478108581436077,0.21120293847566576,0.5004405861427499,392.2398193938059,0.27408056042031526,0.2273998136067102,0.48627655755360466,404.26864760670856,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.49989801246695603,0.49603064521392903,201.2294071001826,0.159369527145359,0.24528301886792453,0.49772771776378055,0.5212664403903267,42.43109501979446,0.24168126094570927,0.2585616438356164,0.45985770699389705,0.47474380731699356,36.416875085201,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6298600311041991,0.1986531986531987,0.5464955478270493,238.10697431767272,0.6301192327630897,0.20501392757660167,0.5555828481371119,222.9615558296194,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.37350959046137894,0.19244904777814897,0.5230412443610233,0.47584747700788227,109.11249652348843,0.15500259201658892,0.26840215439856374,0.49300142919015005,0.48450647201221053,175.88731243827576,0.15500259201658892,0.26840215439856374,0.6178014639740746,0.6621066409627016,163.95676866704375
RGAGOML4Z9,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556844924.181317,1556846154.171932,1229.9906148910522,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.24956217162872155,0.2272317403065825,0.4731650403054731,384.2724625516591,0.2530647985989492,0.20354808590102708,0.5242567148591756,362.70755716175825,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.46464704154564146,0.4988414216246206,201.42758484852598,0.1584938704028021,0.24509033778476041,0.49820501941842626,0.5425410397832969,42.37323478697627,0.31523642732049034,0.274582560296846,0.49082928102868706,0.5247503345191084,31.48656448114731,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.63867288750648,0.20885357548240635,0.5362602650693166,214.87489056387903,0.6226023846552617,0.17925591882750846,0.5687589536137166,220.53739794128518,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.3740279937791602,0.19203747072599534,0.3893586036287087,0.6002231592047808,109.24549392283316,0.15500259201658892,0.26840215439856374,0.5271537658398143,0.5202382021228358,175.97855479805943,0.15500259201658892,0.26840215439856374,0.550844667754229,0.6736680608470225,162.41738396512147
39X0E5RNCD,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556845663.8542464,1556846884.4422052,1220.5879588127136,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.2679509632224168,0.2287822878228782,0.4819686041578278,386.3906116539909,0.2635726795096322,0.22773186409550045,0.5134786723670899,362.14085769872463,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.47902728370483993,0.5041162168336543,200.67484065660045,0.16199649737302976,0.2458628841607565,0.5258640383799484,0.5047363010345616,42.30254260162878,0.30297723292469353,0.27106227106227104,0.4400394895727946,0.5544409451388662,33.26078278770859,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6270088128564023,0.19473978735310574,0.5675776553940776,233.90941594115992,0.6293416277864178,0.20200892857142858,0.5511055471889676,226.88884917532715,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.37195438050803525,0.1920640213404468,0.37830059070557726,0.5489439747297046,108.59747159038403,0.15500259201658892,0.26840215439856374,0.4995397906075498,0.5212932956808642,175.92439787527385,0.15500259201658892,0.26840215439856374,0.5805860526626361,0.5571196087034349,163.0710885510933
FIK1L4LR9G,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556846156.3006232,1556847388.0632997,1231.7626764774323,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.266199649737303,0.2153558052434457,0.4664991351457198,404.5355361435564,0.28809106830122594,0.23229461756373937,0.4543585392121667,396.82269455600516,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.46941597859077705,0.505185046179955,200.8220092607845,0.1628721541155867,0.24605678233438483,0.4823683952873601,0.4711497666525244,42.15265419452447,0.3213660245183888,0.27637721755368816,0.5199732384713293,0.48268659639045725,32.04557347235339,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6246759979263867,0.20614035087719298,0.5519779686752689,228.63881292813986,0.6363400725764645,0.21488528259653053,0.5295914639345475,212.44112141887558,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.374805598755832,0.19223040857334225,0.6105149093726301,0.42020900847180553,108.87666835485587,0.15500259201658892,0.26840215439856374,0.5091666370212764,0.5098857494891111,175.88778001985045,0.15500259201658892,0.26840215439856374,0.4900744409867567,0.5690122099480895,162.33659685601174
X8D2N51FAR,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556846886.51881,1556848108.3374422,1221.8186321258545,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.2530647985989492,0.20354808590102708,0.531665089259489,331.11760640814686,0.27583187390542907,0.2249297094657919,0.45921314578505923,386.43409604444935,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.5331908227538266,0.4488063379132535,202.2598703101659,0.16024518388791595,0.24547600314712822,0.4651528997095395,0.45975163995953133,42.27675409276838,0.24080560420315236,0.2583404619332763,0.4310564276622826,0.47644495936816683,36.03806518095511,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6293416277864178,0.19753086419753085,0.5506905117246107,202.60387121854626,0.6378952825298082,0.21028829847371397,0.5389119746483916,214.8799794701702,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.37350959046137894,0.19190906051487794,0.4187346443936614,0.591370198646702,108.96802362935018,0.15500259201658892,0.26840215439856374,0.5142871017706486,0.5032056548723187,175.90858871213808,0.15500259201658892,0.26840215439856374,0.6355147258535473,0.5704363180312298,159.69357930510603
MCQCFY31YG,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556847390.1832185,1556848624.2900207,1234.106802225113,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.2609457092819615,0.2097378277153558,0.5185780490192878,402.8986022886146,0.2583187390542907,0.21501390176088972,0.5038510492477399,361.15665557211764,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.5192389282334128,0.5050137071244412,201.39282712946272,0.16112084063047286,0.24566929133858267,0.5110513690806436,0.5055522012989132,42.17094775835486,0.29947460595446584,0.27007299270072993,0.4409900133807643,0.5062090010117163,33.069342011639066,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6329704510108864,0.193621867881549,0.5688509954922066,210.94848978449988,0.6461897356143079,0.2177650429799427,0.5307326702930037,234.46875714026606,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.37299118714359775,0.19232053422370615,0.6051143662690797,0.6184734261544621,108.75291649508056,0.15500259201658892,0.26840215439856374,0.5141323810669292,0.49844516986243975,175.96507709060128,0.15500259201658892,0.26840215439856374,0.5524127677331666,0.6514430528992344,162.30702058184326
DBEUABPJL0,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556848110.4410005,1556849332.2481742,1221.8071737289429,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.26444833625218916,0.22794117647058823,0.45381188603505107,481.6834060396372,0.2670753064798599,0.21702525724976612,0.5077918475245586,348.1459025321969,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.51681978394961,0.502398746777194,202.4865395002937,0.16112084063047286,0.24566929133858267,0.541170327339186,0.5004528246467151,42.39734852411838,0.31523642732049034,0.27592592592592596,0.5805211970888678,0.4842000913808296,32.80757580868872,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6246759979263867,0.18924972004479282,0.5809914886672731,203.2730722336439,0.633229652669777,0.21432537479178235,0.5367266858768796,203.84970681170154,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.37169517884914466,0.19199999999999998,0.5009184424255463,0.3718480597515547,108.67628722278465,0.15500259201658892,0.26840215439856374,0.48980029171064066,0.5024264046127098,175.9548572799072,0.15500259201658892,0.26840215439856374,0.5329710384300254,0.5967628363128362,161.23459988686548
NJ5PGAJEWI,store_A,5000,5,True,False,5,5046,1142,240,3858,0.23543400713436385,0.13660245183887915,0.15500259201658892,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556848626.3900812,1556849858.4984794,1232.1083981990814,0.861646234676007,0.0,0.6157762475115042,159.6691581918581,0.8633975481611208,0.0,0.5,87.91078931204724,30.1630042509659,0.2565674255691769,0.20431115276476103,0.5512466956039294,318.48412215156816,0.2591943957968476,0.20934579439252335,0.5209767957964818,326.0449102226118,0.8633975481611208,0.025,0.4200988871120394,29.314591898138307,0.8633975481611208,0.0,0.46374547175353287,0.5041937273587677,202.87183576815633,0.15674255691768826,0.24470588235294116,0.49619790476812115,0.5199732384713293,42.4157619706319,0.266199649737303,0.2636203866432338,0.4199601840670996,0.5013095199242844,34.45961236911595,0.844997407983411,0.0,0.5,92.11689418982309,80.99869971401884,0.6342664593053395,0.2014714204867006,0.5467852256409474,206.52572625786115,0.6303784344219803,0.17951668584579974,0.5595705766395453,215.49960040788744,0.8177812337998963,0.28192032686414703,0.6670057534644168,86.4346890725218,0.37299118714359775,0.1917808219178082,0.40739485909404816,0.539716635242553,109.10533167411887,0.15500259201658892,0.26840215439856374,0.5061044093706538,0.503773434681041,175.85547740810853,0.15500259201658892,0.26840215439856374,0.5148167660775422,0.6234394525371655,162.2379428179054
