exp_id,store_id,all_data,max_num_histories,previous_visits,num_total_epoch,train_size,test_size,train_censored_size,c_nll_date,c_nll_week,c_nll_month,c_nll_season,c_rmse,c_ce,c_rank,time_start,time_end,time_run,test_acc_majority_baseline,test_acc_xgb_baseline,test_acc_cph_baseline,test_acc_ours,test_fscore_majority_baseline,test_fscore_xgb_baseline,test_fscore_cph_baseline,test_fscore_ours,test_cindex_majority_baseline,test_cindex_xgb_baseline,test_cindex_cph_baseline,test_cindex_ours_interval,test_cindex_ours_censored_prob,test_RMSE_train_average_baseline,test_RMSE_test_average_baseline,test_RMSE_xgb_baseline,test_RMSE_cph_baseline,test_RMSE_ours,train_censored_acc_majority_baseline,train_censored_acc_xgb_baseline,train_censored_acc_cph_baseline,train_censored_acc_ours,train_censored_fscore_majority_baseline,train_censored_fscore_xgb_baseline,train_censored_fscore_cph_baseline,train_censored_fscore_ours,train_censored_cindex_majority_baseline,train_censored_cindex_xgb_baseline,train_censored_cindex_cph_baseline,train_censored_cindex_ours_interval,train_censored_cindex_ours_censored_prob,train_censored_RMSE_train_average_baseline,train_censored_RMSE_test_average_baseline,train_censored_RMSE_xgb_baseline,train_censored_RMSE_cph_baseline,train_censored_RMSE_ours
1YBSDSRQNZ,store_A,False,5,False,25,760,495,618,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551337.9535048,1552551530.4616218,192.5081169605255,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.4767676767676768,0.0,0.01785714285714286,0.1728395061728395,0.443010752688172,0.5,0.47052590774001807,0.6024292544256364,0.6912779428866779,0.7013309213076625,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,43.3664789505713,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.589372636149319,0.6081816794152066,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,137.5036383911733
UYXQODXJXI,store_B,False,5,False,25,883,524,584,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551337.953555,1552551557.3640163,219.41046118736267,0.732824427480916,0.7423664122137404,0.7290076335877863,0.5114503816793893,0.0,0.0689655172413793,0.39316239316239315,0.47540983606557374,0.5,0.4418635146020269,0.5776558080287733,0.6536725174681078,0.6373939269055692,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,52.241282556967825,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.6946282085207727,0.6744603636638566,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,140.58282236467133
6W9Y9P2KMM,store_E,False,5,False,25,1040,515,652,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551337.9536746,1552551579.472084,241.51840949058533,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.5553398058252427,0.0,0.1294964028776978,0.17687074829931976,0.44282238442822386,0.5,0.41013090366485044,0.5922543012819064,0.5892473604485542,0.59774818566164,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,47.31235391428434,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6342967738926651,0.635649243899311,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,93.46509618924054
50RYIGCSWX,store_C,False,5,False,25,1394,435,736,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551337.9536154,1552551649.0258806,311.07226514816284,0.6114942528735632,0.639080459770115,0.6436781609195402,0.5793103448275863,0.0,0.26291079812206575,0.3404255319148936,0.599562363238512,0.5,0.400817270912246,0.5541581923012334,0.6078405761946523,0.5986416136435728,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,48.46335084792323,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.7166606432959884,0.692710419128923,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,97.73855454420857
TGU5UPSU3U,store_A,False,5,True,25,760,495,618,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551651.5895889,1552551884.0701244,232.48053550720215,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.3616161616161616,0.0,0.01785714285714286,0.1728395061728395,0.40377358490566034,0.5,0.47052590774001807,0.6024292544256364,0.4046259206615842,0.405116940173149,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,40.74697318072849,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.43869676565865573,0.4364579976594698,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,150.09568062077946
XLZGK6NY6J,store_D,False,5,True,25,798,452,621,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551651.5897143,1552551886.4809818,234.89126753807068,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.4446902654867257,0.0,0.0,0.03508771929824561,0.2849002849002849,0.5,0.48266243710347845,0.6361846423102165,0.6015095165171734,0.6240975716473419,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,29.307076284343957,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.5808041781022676,0.53912973966799,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,93.49697715712595
BDXBBO3Y9D,store_B,False,5,True,25,883,524,584,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551651.589618,1552551911.7368023,260.14718437194824,0.732824427480916,0.7423664122137404,0.7290076335877863,0.3416030534351145,0.0,0.0689655172413793,0.39316239316239315,0.43349753694581283,0.5,0.4418635146020269,0.5776558080287733,0.6287675851862953,0.4739992132326771,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,41.37260010104824,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7221676180395419,0.437077080104336,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,151.86958327803737
6LCZBJG19T,store_E,False,5,True,25,1040,515,652,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551651.5897274,1552551950.4750085,298.885281085968,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.47184466019417476,0.0,0.1294964028776978,0.17687074829931976,0.42616033755274263,0.5,0.41013090366485044,0.5922543012819064,0.5988673102575117,0.5632361918111731,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,32.72298411996682,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6671874453473866,0.6561111823619257,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,95.75775678947406
PX1EZGJEH2,store_C,False,5,True,25,1394,435,736,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1552551651.589675,1552552016.9813395,365.3916645050049,0.6114942528735632,0.639080459770115,0.6436781609195402,0.4068965517241379,0.0,0.26291079812206575,0.3404255319148936,0.5671140939597316,0.5,0.400817270912246,0.5541581923012334,0.5309648648144347,0.5292668818689008,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,23.63491635006746,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.6442727512478145,0.635032575039803,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,104.90362690656305
BG6QEMJANQ,store_A,False,5,True,25,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552553897.543157,1552554133.2016768,235.65851974487305,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.3939393939393939,0.0,0.01785714285714286,0.1728395061728395,0.41406250000000006,0.5,0.47052590774001807,0.6024292544256364,0.44675022612740667,0.44687944178834477,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,40.38591303343439,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.5017893183629857,0.4865589118230695,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,143.27779613020962
3AW7N8L3D6,store_D,False,5,True,25,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552553897.5433292,1552554137.531643,239.98831367492676,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.5420353982300885,0.0,0.0,0.03508771929824561,0.29830508474576267,0.5,0.48266243710347845,0.6361846423102165,0.6229490264712316,0.6230037190986655,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,38.21847366618144,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.6017479815609262,0.5732899890751152,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,83.21466707913713
D5FO3OD9D0,store_B,False,5,True,25,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552553897.5432305,1552554162.0526984,264.5094678401947,0.732824427480916,0.7423664122137404,0.7290076335877863,0.3797709923664122,0.0,0.0689655172413793,0.39316239316239315,0.44444444444444436,0.5,0.4418635146020269,0.5776558080287733,0.579828784444486,0.5561882996459547,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,39.15084982631064,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.6549540694817223,0.6275847729936113,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,142.86125977428551
3XCD2YATUB,store_E,False,5,True,25,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552553897.543375,1552554196.7203972,299.1770222187042,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.5048543689320388,0.0,0.1294964028776978,0.17687074829931976,0.434589800443459,0.5,0.41013090366485044,0.5922543012819064,0.6010603422938663,0.6008116479392281,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,38.12707405976811,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6652053772341988,0.6661497743940118,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,93.99735102493031
ZUSJJ2DQ1K,store_C,False,5,True,25,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552553897.5432847,1552554268.7610304,371.2177457809448,0.6114942528735632,0.639080459770115,0.6436781609195402,0.4114942528735632,0.0,0.26291079812206575,0.3404255319148936,0.5675675675675677,0.5,0.400817270912246,0.5541581923012334,0.543410520030601,0.5391189147836472,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,23.864100762915047,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.6802664608953007,0.6780785121948837,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,103.75330544840234
33T1UQZMCT,store_A,False,5,False,25,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554271.4144804,1552554458.51165,187.09716963768005,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.4585858585858586,0.0,0.01785714285714286,0.1728395061728395,0.43220338983050843,0.5,0.47052590774001807,0.6024292544256364,0.6731877503553431,0.680423827367877,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,42.87658688078564,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.5930530350570716,0.5472091721646513,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,134.9038100313192
YUDU9SJC68,store_B,False,5,False,25,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554271.414532,1552554480.1286726,208.71414065361023,0.732824427480916,0.7423664122137404,0.7290076335877863,0.5038167938931297,0.0,0.0689655172413793,0.39316239316239315,0.48,0.5,0.4418635146020269,0.5776558080287733,0.6378435082329581,0.643163553940393,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,49.58437551440032,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7139265867765471,0.6999773182625789,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,134.53205763179628
YV2V8LLFU9,store_E,False,5,False,25,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554271.4146543,1552554514.1988041,242.7841498851776,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.49902912621359224,0.0,0.1294964028776978,0.17687074829931976,0.4342105263157895,0.5,0.41013090366485044,0.5922543012819064,0.5235694422463882,0.5607831611313332,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,39.9826711269303,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6707551679511246,0.6128904382702375,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,84.45052128466735
MZZQDXH6Q3,store_C,False,5,False,25,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554271.4145849,1552554569.9944253,298.57984042167664,0.6114942528735632,0.639080459770115,0.6436781609195402,0.593103448275862,0.0,0.26291079812206575,0.3404255319148936,0.5755395683453237,0.5,0.400817270912246,0.5541581923012334,0.6042953370776034,0.4149609090739462,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,57.65567338691852,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.6950155793668623,0.6854530714306645,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,88.27008323719288
U4JNJFS1OA,store_A,False,5,True,25,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554572.5403984,1552554800.0388706,227.49847221374512,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.36767676767676766,0.0,0.01785714285714286,0.1728395061728395,0.4083175803402646,0.5,0.47052590774001807,0.6024292544256364,0.5008399017960977,0.49580049101951157,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,41.170654325161145,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.5340140092603586,0.5308254608978816,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,148.28514290345927
2LHR8FKJVL,store_D,False,5,True,25,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554572.540538,1552554806.4621587,233.9216206073761,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.49336283185840707,0.0,0.0,0.03508771929824561,0.29538461538461536,0.5,0.48266243710347845,0.6361846423102165,0.6033143732224896,0.6064865456136512,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,35.5455833108101,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.5682805297236804,0.5605265261531083,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,93.7000405570751
BRR3YT7A8O,store_B,False,5,True,25,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554572.540448,1552554828.9414914,256.4010434150696,0.732824427480916,0.7423664122137404,0.7290076335877863,0.37404580152671757,0.0,0.0689655172413793,0.39316239316239315,0.44406779661016943,0.5,0.4418635146020269,0.5776558080287733,0.6395107056553585,0.6400539497592866,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,40.497738647436734,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7259857105054247,0.725721090235512,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,146.16525125652817
LQ793QQXJF,store_E,False,5,True,25,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554572.5405798,1552554869.0172977,296.4767179489136,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.5359223300970873,0.0,0.1294964028776978,0.17687074829931976,0.44547563805104406,0.5,0.41013090366485044,0.5922543012819064,0.5946395062286631,0.5944360290294137,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,40.43583640861249,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6691695134605743,0.6678287026781238,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,88.84943684772563
Y6030XWWXO,store_C,False,5,True,25,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554572.5405018,1552554936.7335105,364.19300866127014,0.6114942528735632,0.639080459770115,0.6436781609195402,0.41379310344827586,0.0,0.26291079812206575,0.3404255319148936,0.5685279187817259,0.5,0.400817270912246,0.5541581923012334,0.5720150019592111,0.5701677457876961,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,23.826184616255798,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.715136893308198,0.715840162533332,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,103.08227717557469
1JUX6D8CWS,store_D,False,5,False,25,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554939.272828,1552555135.02929,195.7564618587494,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.6238938053097345,0.0,0.0,0.03508771929824561,0.3089430894308944,0.5,0.48266243710347845,0.6361846423102165,0.5785933056224021,0.5951104791074163,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,51.65203699575146,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.6707879240054357,0.6559194223134109,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,84.82049883004304
2OZY0SQ03E,store_B,False,5,False,25,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554939.2727277,1552555146.7379162,207.46518850326538,0.732824427480916,0.7423664122137404,0.7290076335877863,0.4255725190839695,0.0,0.0689655172413793,0.39316239316239315,0.45765765765765765,0.5,0.4418635146020269,0.5776558080287733,0.6345091133881573,0.6443249723694809,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,41.81000886765898,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7192000907269497,0.6927380637356821,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,142.53947058873987
IS7LI5O9WV,store_E,False,5,False,25,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554939.2728536,1552555178.0574613,238.7846076488495,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.5067961165048543,0.0,0.1294964028776978,0.17687074829931976,0.42792792792792794,0.5,0.41013090366485044,0.5922543012819064,0.5117903732676178,0.5457484569645723,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,42.91737877687683,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.679814385150812,0.6534295607970245,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,83.05864293162045
2A4BDJKJZF,store_C,False,5,False,25,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552554939.2727911,1552555248.6037302,309.33093905448914,0.6114942528735632,0.639080459770115,0.6436781609195402,0.5563218390804597,0.0,0.26291079812206575,0.3404255319148936,0.5902335456475584,0.5,0.400817270912246,0.5541581923012334,0.6175433358834176,0.5974474278357248,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,45.51281957064654,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.710321452641655,0.6893894255657899,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,91.61644041805722
Y58A0PW6KW,store_A,False,5,True,25,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552555251.1874814,1552555480.482707,229.29522562026978,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.43434343434343436,0.0,0.01785714285714286,0.1728395061728395,0.4262295081967214,0.5,0.47052590774001807,0.6024292544256364,0.6656932420209329,0.66561571262437,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,41.7644655467605,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.6575363375790777,0.6473601194009599,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,131.38134254329754
9LBDW996Q6,store_D,False,5,True,25,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552555251.1876247,1552555482.037719,230.8500943183899,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.5243362831858407,0.0,0.0,0.03508771929824561,0.29967426710097717,0.5,0.48266243710347845,0.6361846423102165,0.6104244147888864,0.6233865674907022,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,35.079500057524896,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.5738762024034747,0.537317807562152,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,86.03806260178226
7O1YRHMO97,store_B,False,5,True,25,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552555251.1875308,1552555510.6149173,259.4273865222931,0.732824427480916,0.7423664122137404,0.7290076335877863,0.37404580152671757,0.0,0.0689655172413793,0.39316239316239315,0.44406779661016943,0.5,0.4418635146020269,0.5776558080287733,0.6396043684318978,0.6397729614296687,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,39.85376844055702,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7274411219899445,0.72734661475069,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,145.80558854024207
HZ4FK74R1W,store_E,False,5,True,25,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552555251.1876535,1552555548.4469748,297.25932121276855,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.5592233009708738,0.0,0.1294964028776978,0.17687074829931976,0.4449877750611247,0.5,0.41013090366485044,0.5922543012819064,0.5925595170807805,0.5939160317424431,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,45.25440975065514,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6836852475836258,0.6833004931851835,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,83.67851491800607
DMZK8D1PVD,store_C,False,5,True,25,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552555251.1875887,1552555614.7478454,363.56025671958923,0.6114942528735632,0.639080459770115,0.6436781609195402,0.4068965517241379,0.0,0.26291079812206575,0.3404255319148936,0.5656565656565656,0.5,0.400817270912246,0.5541581923012334,0.6064038213945852,0.5964958110200959,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,23.979884309619536,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.7328749059865792,0.72857714961076,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,103.89885040689822
KSF58BP94C,store_A,False,5,False,25,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552555617.2547956,1552555807.5078723,190.2530767917633,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.45656565656565656,0.0,0.01785714285714286,0.1728395061728395,0.43368421052631584,0.5,0.47052590774001807,0.6024292544256364,0.6722832407287763,0.6740405737175346,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,41.96639136180788,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.5870490663319822,0.5561472837977646,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,129.550144406567
G5BVVUXENH,store_D,False,5,False,25,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552555617.2549005,1552555810.6187704,193.3638699054718,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.6438053097345132,0.0,0.0,0.03508771929824561,0.30901287553648066,0.5,0.48266243710347845,0.6361846423102165,0.6070334718879895,0.5937431634215707,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,53.99597746284545,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.6622611846838445,0.6447280769538224,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,81.71705478999777
