visit_id	wifi_id	date	indices
v5559	3915	17219	251603;251607;251613;251619;251623;251631;251634;251636
v5592	3943	17244	365245;365246;365250;365251;365253;365256;365286;365287;365300;365302
v5623	3965	17169	13097;13101;13102;13107;13119;13120;13197;13685;13687;13692;13695;13701;14436;14438;14439
v5624	3965	17347	705571;705575;705576;705579;705582;705583;705584
v5625	3965	17350	714173;714174;714177;714182;714183;714184;714186;714187;714188;714189;714270;714272
v5626	3965	17351	715880;715882;715883;715884;715892;715893;715896;715899;715900;715908;716172;716173;716177;716178
v5711	4026	17167	1620;1621;1631;1632;1634;1642;1643
v5748	4048	17205	184144;184145;184146;184147;184153;184160;184175;184176;184177;184181;184189;184225;184226
v5954	4200	17291	532304;532305;532306;532307;532311;532315;532321;532323;532324;532348;532349
v5970	4211	17177	51350;51364;51367;51373;51383;51384;51388
v5973	4216	17180	64872;64874;64892;64897;64898;64917;64925;64927;64929;64930;64931
v6053	4271	17187	97696;97698;97699;97700;97707;97717;97718;97732;97733;97734;97735
v6215	4371	17173	31699;31701;31703;31708;31721;31729
v6244	4389	17241	354146;354159;354160;354174;354183
v6301	4436	17167	2579;2581;2586;2588;2595;2603;2604;2951;2957;2960;2962;2966;2970
v6302	4436	17193	121698;121714;121715;121716;121718;121720;121747;121752;121753;121757;121758
v6303	4436	17215	227102;227103;227112;227113;227118;227119;231198;231243;231249;231250
v6304	4436	17224	277125;277128;277129;277131
v6308	4440	17378	800264;800265;800266;800267;800273;800274
v6309	4440	17380	805535;805536;805537;805538;806156;806158;806159;806161;806166;806168;806171;806172;806173
v6403	4500	17418	939881
v6454	4544	17188	106739;106740;106741;106742;106757;106758
v6464	4551	17265	444734;444735;444736;444738;444741;444747
v6566	4628	17244	364194;364206;364207;364227;364229;364230;364253;364256
v6583	4642	17206	186782;186789;186794;186797;186800
v6584	4642	17284	508219;508221;508222;508223;508224;508245;508247;508248;508263
v6585	4642	17399	874940;874946;874947;874948
v6586	4642	17452	1048513;1048514;1048515;1048516
v6587	4643	17258	417447
v6738	4735	17286	516249;516250;516261;516298;516299;516300
v6803	4780	17344	697121;697128;697138
v6804	4780	17346	701459;701486;701492;701512;701513
v6805	4780	17347	703627
v6844	4813	17346	702306
v6845	4813	17355	727378;727381;727385;727390;727391;727392;727422;727424;727426;727427;727428
v6846	4813	17424	960863;960872;960876;960877;960882;960883;960929;960957
v6863	4826	17209	201376;201378;201382;201387;201393;201397;201449;201462;201463;201481
v6865	4829	17247	372580;372582;372584;372585;372586;372587
v6866	4829	17255	404196;404198;404200;404204;404206;404209;404210;404211;404221;404223;404224
v7028	4940	17182	75848;75850;75851;75852;75856;75858;75861;75867;75880
v7029	4940	17269	458478;458482
v7198	5067	17181	72947;72948;72952;72953;72963;72995;72999;73000
v7303	5125	17457	1067549;1067586;1067587;1067588;1067589;1067590;1067591;1067619;1067620;1067621;1067623
v7311	5131	17167	5701;5703;5705;5706;5713;5840;5841;5842;5844;5846
v7419	5219	17250	386495;386497;386500;386501;386502;386505;386508;386512;386515;386516
v7450	5257	17241	352672;352673;352674;352675;352678;352680;352686;352687;352704;352709;352715;352771;352783;352785
v7451	5257	17242	355161;355176;355177;355179;355181;355191;355243;355268;355270;355336
v7452	5257	17388	831693;831694;831695;831700;831915;831916;832486;832489;832492;832493;832494;832495;832496;832497;832500;832508
